title,clue,date,year,answer,unique,day
 ,Cry made with a raised index finger, August 23, 2012,AHA,False, Thursday
 ,Fleur-de-___, August 23, 2012,LIS,False, Thursday
 ,CD predecessors, August 23, 2012,LPS,False, Thursday
 ,Caf alternative, August 23, 2012,THE,False, Thursday
 ,Alliance created in '48, August 23, 2012,OAS,False, Thursday
 ,Either of two Syrian presidents, August 22, 2012,ASSAD,False, Wednesday
 ,"""Spring forward"" inits.", August 22, 2012,DST,False, Wednesday
 ,"""Oleanna"" playwright", August 22, 2012,MAMET,False, Wednesday
 ,Bather's scrubber, August 22, 2012,LOOFA,False, Wednesday
 ,When to observe 6-Across in France, August 22, 2012,ETE,False, Wednesday
 ,Hoopster Stoudemire, August 22, 2012,AMARE,False, Wednesday
 ,Humanoid of Jewish folklore, August 22, 2012,GOLEM,False, Wednesday
 ,Elbow-bender, August 22, 2012,SOT,False, Wednesday
 ,"___ Hart (""Chicago"" role)", August 22, 2012,ROXIE,False, Wednesday
 ,Marsh rodents, August 22, 2012,WATERRATS,True, Wednesday
 ,Mil. headquarters, August 22, 2012,CMD,False, Wednesday
 ,Country associated with 38-/40-/41-Across, August 22, 2012,GERMANY,False, Wednesday
 ,They're flashed at guards, August 22, 2012,IDS,False, Wednesday
 ,"""Babes in Toyland"" composer", August 22, 2012,HERBERT,False, Wednesday
 ,Wall St. stat, August 22, 2012,PERATIO,False, Wednesday
 ,"Wings, in zoology", August 22, 2012,ALAE,False, Wednesday
 ,Golfer Aoki and others, August 22, 2012,ISAOS,True, Wednesday
 ,Comparative word, August 22, 2012,THAN,False, Wednesday
 ,"With 40- and 41-Across, 18th-century literary and musical movement", August 22, 2012,STURM,False, Wednesday
 ,See 38-Across, August 22, 2012,UND,False, Wednesday
 ,See 38-Across, August 22, 2012,DRANG,False, Wednesday
 ,Aircraft velocity figure, August 22, 2012,GROUNDSPEED,True, Wednesday
 ,"With 47-Across, writer associated with 38-/40-/41-Across", August 22, 2012,JOHANN,False, Wednesday
 ,See 45-Across, August 22, 2012,GOETHE,False, Wednesday
 ,90 degrees from Nord, August 22, 2012,OST,False, Wednesday
 ,Sirius, August 22, 2012,DOGSTAR,False, Wednesday
 ,Vintner's prefix, August 22, 2012,OEN,False, Wednesday
 ,Permeate, August 22, 2012,IMBUE,False, Wednesday
 ,GPS suggestion: Abbr., August 22, 2012,RTE,False, Wednesday
 ,What much space junk is in, August 22, 2012,ORBIT,False, Wednesday
 ,Time for both hands to be up, August 22, 2012,NOON,False, Wednesday
 ,Sen. Rubio, August 22, 2012,MARCO,False, Wednesday
 ,"""All yours!""", August 22, 2012,HERE,False, Wednesday
 ,"Morales of ""Caprica""", August 22, 2012,ESAI,False, Wednesday
 ,Worth a 10, August 22, 2012,IDEAL,False, Wednesday
 ,___ and terminer, August 22, 2012,OYER,False, Wednesday
 ,Word before poor or cheap, August 22, 2012,DIRT,False, Wednesday
 ,"Remainder, in Rouen", August 22, 2012,RESTE,False, Wednesday
 ,Moor growth, August 22, 2012,MOSS,False, Wednesday
 ,Radical org. of the '60s, August 22, 2012,SDS,False, Wednesday
 ,Camels' pit stops, August 22, 2012,OASES,False, Wednesday
 ,Sightseer's ride, August 22, 2012,BUS,False, Wednesday
 ,"""Solve for x"" subj.", August 22, 2012,ALG,False, Wednesday
 ,The Great Lakes' ___ Locks, August 22, 2012,SOO,False, Wednesday
 ,"G, in the key of C", August 22, 2012,SOL,False, Wednesday
 ,Not many, August 22, 2012,AFEW,False, Wednesday
 ,"Price to pay, informally", August 22, 2012,DAMAGE,False, Wednesday
 ,"Palm Springs paper, with ""the""", August 22, 2012,DESERTSUN,True, Wednesday
 ,"With 36- and 53-Down, translation of 38-/40-/41-Across", August 22, 2012,STORM,False, Wednesday
 ,Four-footers, August 22, 2012,TETRAPODS,True, Wednesday
 ,"Joan of Arc, notably", August 22, 2012,MARTYR,False, Wednesday
 ,Pal of Andy, August 22, 2012,AMOS,False, Wednesday
 ,"Peak, slangily", August 22, 2012,MAX,False, Wednesday
 ,"""___ tu""", August 22, 2012,ERI,False, Wednesday
 ,Pipe joint, August 22, 2012,TEE,False, Wednesday
 ,Actress Polo, August 22, 2012,TERI,False, Wednesday
 ,Hydrocarbon suffixes, August 22, 2012,ANES,False, Wednesday
 ,Cartoonist Addams, August 22, 2012,CHAS,False, Wednesday
 ,Go soft, August 22, 2012,MELT,False, Wednesday
 ,Place for an English king?, August 22, 2012,DRAUGHTBOARD,True, Wednesday
 ,"One of Sam's tunes in ""Casablanca""", August 22, 2012,ITHADTOBEYOU,True, Wednesday
 ,Gorilla expert Fossey, August 22, 2012,DIAN,False, Wednesday
 ,"""Yesterday"" or ""Tomorrow""", August 22, 2012,SONG,False, Wednesday
 ,"""It gets late early out there"" speaker", August 22, 2012,BERRA,False, Wednesday
 ,"""... poem lovely as ___""", August 22, 2012,ATREE,False, Wednesday
 ,See 7-Down, August 22, 2012,AND,False, Wednesday
 ,"Earth, to the French", August 22, 2012,MONDE,False, Wednesday
 ,Ro ___ (African region), August 22, 2012,DEORO,False, Wednesday
 ,South American cardinal?, August 22, 2012,UNO,False, Wednesday
 ,Links org., August 22, 2012,PGA,False, Wednesday
 ,Yoked, August 22, 2012,JOINED,False, Wednesday
 ,Absorption process, August 22, 2012,OSMOSIS,False, Wednesday
 ,"Paris Hilton, for one", August 22, 2012,HEIRESS,False, Wednesday
 ,"Punches in, say", August 22, 2012,ENTERS,False, Wednesday
 ,Egg rating, August 22, 2012,GRADEA,False, Wednesday
 ,See 7-Down, August 22, 2012,STRESS,False, Wednesday
 ,Mexican beer brand, August 22, 2012,TECATE,False, Wednesday
 ,Rod and rad, August 22, 2012,UNITS,False, Wednesday
 ,Equilateral figure, August 22, 2012,RHOMB,False, Wednesday
 ,"""The Tilled Field"" painter Joan", August 22, 2012,MIRO,False, Wednesday
 ,World Cup chants, August 22, 2012,OLES,False, Wednesday
 ,Traditional location of one of this puzzle's theme words, August 28, 2012,BELOW,False, Tuesday
 ,Musical copyright org., August 28, 2012,ASCAP,False, Tuesday
 ,Came down with, August 28, 2012,GOT,False, Tuesday
 ,1998 BP acquisition, August 28, 2012,AMOCO,False, Tuesday
 ,"""Phooey!""", August 28, 2012,NERTS,False, Tuesday
 ,Can, August 28, 2012,AXE,False, Tuesday
 ,Opposite of an AC/DC song?, August 28, 2012,HIGHWAYTOHEAVEN,False, Tuesday
 ,Sellout signs, August 28, 2012,SROS,False, Tuesday
 ,Outdated tape format, August 28, 2012,VHS,False, Tuesday
 ,Light units, August 28, 2012,LUMENS,False, Tuesday
 ,Prefix with classical, August 28, 2012,NEO,False, Tuesday
 ,"Mother of Helen, in myth", August 28, 2012,LEDA,False, Tuesday
 ,Opposite of a Led Zeppelin number?, August 28, 2012,STAIRWAYTOHELL,True, Tuesday
 ,Most confident, August 28, 2012,SUREST,False, Tuesday
 ,Virginia's Washington and ___ University, August 28, 2012,LEE,False, Tuesday
 ,Classic actor ___ G. Carroll, August 28, 2012,LEO,False, Tuesday
 ,Big arcade name, August 28, 2012,ATARI,False, Tuesday
 ,Plea at sea, August 28, 2012,SOS,False, Tuesday
 ,Hit hard, August 28, 2012,SMITE,False, Tuesday
 ,Path of a pop-up, August 28, 2012,ARC,False, Tuesday
 ,From ___ Z, August 28, 2012,ATO,False, Tuesday
 ,Lea, August 28, 2012,MEADOW,False, Tuesday
 ,Opposite of a Meat Loaf tune?, August 28, 2012,BATOUTOFHEAVEN,True, Tuesday
 ,Movie-rating org., August 28, 2012,MPAA,False, Tuesday
 ,Baseball's Mel, August 28, 2012,OTT,False, Tuesday
 ,Many a young summer employee, August 28, 2012,INTERN,False, Tuesday
 ,Crew member's handful, August 28, 2012,OAR,False, Tuesday
 ,Church niche, August 28, 2012,APSE,False, Tuesday
 ,Opposite of a Bing Crosby hit?, August 28, 2012,PENNIESFROMHELL,True, Tuesday
 ,"Buckeyes, for short", August 28, 2012,OSU,False, Tuesday
 ,Golfer Sam, August 28, 2012,SNEAD,False, Tuesday
 ,___ metabolism, August 28, 2012,BASAL,False, Tuesday
 ,Summer hrs., August 28, 2012,DST,False, Tuesday
 ,Utopias, August 28, 2012,EDENS,False, Tuesday
 ,Traditional location of one of this puzzle's theme words, August 28, 2012,ABOVE,False, Tuesday
 ,Scrooge-like cries, August 28, 2012,BAHS,False, Tuesday
 ,V.I.P. in a robe, August 28, 2012,EMIR,False, Tuesday
 ,"An apple for Apple Inc., e.g.", August 28, 2012,LOGO,False, Tuesday
 ,Newspaperman Adolph, August 28, 2012,OCHS,False, Tuesday
 ,"""Unbelievable!""", August 28, 2012,WOW,False, Tuesday
 ,"""Be that as it may ...""", August 28, 2012,ANYHOW,False, Tuesday
 ,Complete collections, August 28, 2012,SETS,False, Tuesday
 ,___-Magnon, August 28, 2012,CRO,False, Tuesday
 ,Olympics competitor, August 28, 2012,ATHLETE,False, Tuesday
 ,False start?, August 28, 2012,PSEUDO,False, Tuesday
 ,Buckled, August 28, 2012,GAVE,False, Tuesday
 ,"""Olly olly ___ free""", August 28, 2012,OXEN,False, Tuesday
 ,Hamiltons, August 28, 2012,TENS,False, Tuesday
 ,Stave off, August 28, 2012,AVERT,False, Tuesday
 ,Asian nurse, August 28, 2012,AMAH,False, Tuesday
 ,"Not final, in law", August 28, 2012,NISI,False, Tuesday
 ,Cleaning agents, August 28, 2012,LYES,False, Tuesday
 ,Kama ___, August 28, 2012,SUTRA,False, Tuesday
 ,Chunk of land, August 28, 2012,TRACT,False, Tuesday
 ,___ Lingus, August 28, 2012,AER,False, Tuesday
 ,Not personally engaged, August 28, 2012,ALOOF,False, Tuesday
 ,Slur over, August 28, 2012,ELIDE,False, Tuesday
 ,Give an indication (that), August 28, 2012,LETON,False, Tuesday
 ,MGM founder, August 28, 2012,LOEW,False, Tuesday
 ,Discontinued Swedish car, August 28, 2012,SAAB,False, Tuesday
 ,Old philosophers' place, August 28, 2012,STOA,False, Tuesday
 ,Pants part that gets a lot of wear, August 28, 2012,SEAT,False, Tuesday
 ,"Dallas cager, for short", August 28, 2012,MAV,False, Tuesday
 ,Finished, August 28, 2012,ATANEND,False, Tuesday
 ,Subway system, August 28, 2012,METRO,False, Tuesday
 ,"Breaking of a mirror, some fear", August 28, 2012,OMEN,False, Tuesday
 ,Revolt, August 28, 2012,UPRISE,False, Tuesday
 ,Doesn't ever throw anything away, August 28, 2012,HOARDS,False, Tuesday
 ,___ Shuffle, August 28, 2012,IPOD,False, Tuesday
 ,Untouchable leader, August 28, 2012,NESS,False, Tuesday
 ,Letter-shaped fastener, August 28, 2012,TNUT,False, Tuesday
 ,Blink ___ eye, August 28, 2012,OFAN,False, Tuesday
 ,Ishmael's captain, August 28, 2012,AHAB,False, Tuesday
 ,"Currency unit whose symbol is ""$""", August 28, 2012,PESO,False, Tuesday
 ,"Pole, for one", August 28, 2012,SLAV,False, Tuesday
 ,"Magazine whose name means ""she""", August 28, 2012,ELLE,False, Tuesday
 ,"""Understand?""", August 28, 2012,SEE,False, Tuesday
 ,Corp. hiree, August 28, 2012,MBA,False, Tuesday
 ,Rescue op, August 29, 2012,EVAC,False, Wednesday
 ,"100 centimes, once", August 29, 2012,FRANC,False, Wednesday
 ,Belgium-based imaging company, August 29, 2012,AGFA,False, Wednesday
 ,Dodeca- halved, August 29, 2012,HEXA,False, Wednesday
 ,Fiery feeling, August 29, 2012,ARDOR,False, Wednesday
 ,Nursery bagful, August 29, 2012,LOAM,False, Wednesday
 ,Balm business?, August 29, 2012,SALVETRADE,True, Wednesday
 ,Mischievous Norse god, August 29, 2012,LOKI,False, Wednesday
 ,Bottom-of-the-barrel stuff, August 29, 2012,LEES,False, Wednesday
 ,Learn by ___, August 29, 2012,OSMOSIS,False, Wednesday
 ,Yodeling tribute band's repertoire?, August 29, 2012,ALPTOPCOVERS,True, Wednesday
 ,Place for a washer and dryer: Abbr., August 29, 2012,BSMT,False, Wednesday
 ,Cross one's fingers, August 29, 2012,HOPE,False, Wednesday
 ,Call a game, August 29, 2012,REF,False, Wednesday
 ,R&amp;B pioneer Johnny, August 29, 2012,OTIS,False, Wednesday
 ,N.Y.C.'s first subway line, August 29, 2012,IRT,False, Wednesday
 ,Tattoo ___, August 29, 2012,PARLOR,False, Wednesday
 ,Steamrolled stuff, August 29, 2012,TAR,False, Wednesday
 ,Words of encouragement to a tailor?, August 29, 2012,ALTERON,True, Wednesday
 ,"""Evil Woman"" grp.", August 29, 2012,ELO,False, Wednesday
 ,Regency hotels, August 29, 2012,HYATTS,False, Wednesday
 ,Place to play video games, August 29, 2012,DEN,False, Wednesday
 ,Next-to-last Greek letters, August 29, 2012,PSIS,False, Wednesday
 ,Comic Margaret, August 29, 2012,CHO,False, Wednesday
 ,Cameron who voiced Fiona, August 29, 2012,DIAZ,False, Wednesday
 ,Matey's greeting, August 29, 2012,AHOY,False, Wednesday
 ,Figure at Sarah's cigar store?, August 29, 2012,PALINSINDIAN,True, Wednesday
 ,Gear with docking stations, August 29, 2012,STEREOS,False, Wednesday
 ,"""Born from jets"" automaker", August 29, 2012,SAAB,False, Wednesday
 ,Mass vestments, August 29, 2012,ALBS,False, Wednesday
 ,"""Columbo"" trench coat?", August 29, 2012,FALKJACKET,True, Wednesday
 ,Pucker-producing, August 29, 2012,TART,False, Wednesday
 ,More faithful, August 29, 2012,TRUER,False, Wednesday
 ,Busy place, August 29, 2012,HIVE,False, Wednesday
 ,Influence, August 29, 2012,SWAY,False, Wednesday
 ,Rec centers, August 29, 2012,YMCAS,False, Wednesday
 ,New Ager who sings in Irish Gaelic, August 29, 2012,ENYA,False, Wednesday
 ,Comments accompanying shrugs, August 29, 2012,EHS,False, Wednesday
 ,Osso buco need, August 29, 2012,VEAL,False, Wednesday
 ,What a drivetrain connects to, August 29, 2012,AXLE,False, Wednesday
 ,"""As is"" and others", August 29, 2012,CAVEATS,False, Wednesday
 ,Marbled meat feature, August 29, 2012,FAT,False, Wednesday
 ,"Grammar school basics, briefly", August 29, 2012,RRR,False, Wednesday
 ,Decay-fighting org., August 29, 2012,ADA,False, Wednesday
 ,A real smarty, August 29, 2012,NODOPE,True, Wednesday
 ,"Dimin.'s opposite, in music", August 29, 2012,CRESC,False, Wednesday
 ,"Here, there and everywhere", August 29, 2012,ALLOVER,False, Wednesday
 ,Bodily reaction to fear, August 29, 2012,GOOSEFLESH,False, Wednesday
 ,Hot-coals walker, August 29, 2012,FAKIR,False, Wednesday
 ,Out of kilter, August 29, 2012,AMISS,False, Wednesday
 ,Alien's subj., August 29, 2012,ESL,False, Wednesday
 ,Bugs of the underworld, August 29, 2012,MORAN,False, Wednesday
 ,Pop music's Collins and Spector, August 29, 2012,PHILS,False, Wednesday
 ,Suit material?, August 29, 2012,TORT,False, Wednesday
 ,Decided to join, August 29, 2012,OPTEDIN,False, Wednesday
 ,This and that, August 29, 2012,BOTH,False, Wednesday
 ,Hang around, August 29, 2012,STAY,False, Wednesday
 ,Push-up garment, August 29, 2012,MIRACLEBRA,False, Wednesday
 ,Kind of scheme, August 29, 2012,PONZI,False, Wednesday
 ,This and that, August 29, 2012,OLIO,False, Wednesday
 ,Looking up, August 29, 2012,ROSY,False, Wednesday
 ,Do penance, August 29, 2012,ATONE,False, Wednesday
 ,"Scan, as a U.P.C.", August 29, 2012,READ,False, Wednesday
 ,Like under-watered plants, August 29, 2012,THIRSTY,False, Wednesday
 ,Pizazz, August 29, 2012,PANACHE,False, Wednesday
 ,Render harmless, August 29, 2012,DISARM,False, Wednesday
 ,Some H.S. exams, August 29, 2012,PSATS,False, Wednesday
 ,Counselor-___, August 29, 2012,ATLAW,False, Wednesday
 ,Pushover, August 29, 2012,SOFTY,False, Wednesday
 ,"""... lovely ___ tree""", August 29, 2012,ASA,False, Wednesday
 ,Very similar, August 29, 2012,AKIN,False, Wednesday
 ,Group of quail, August 29, 2012,BEVY,False, Wednesday
 ,TV captain Jean-___ Picard, August 29, 2012,LUC,False, Wednesday
 ,Mauna ___, August 29, 2012,KEA,False, Wednesday
 ,Takers of 48-Down: Abbr., August 29, 2012,JRS,False, Wednesday
 ,Caddy's contents, August 29, 2012,TEA,False, Wednesday
 ,Modern drag, August 25, 2012,BUZZKILL,False, Saturday
 ,Founding need, August 25, 2012,METAL,False, Saturday
 ,It often has a crust on top, August 25, 2012,ONIONSOUP,False, Saturday
 ,Visibly surprised, August 25, 2012,AGAPE,False, Saturday
 ,Point of no return?, August 25, 2012,TENNISACE,False, Saturday
 ,Football Hall of Famer Bobby, August 25, 2012,LAYNE,False, Saturday
 ,Captain Hook's alma mater, August 25, 2012,ETON,False, Saturday
 ,"""Tropic Thunder"" director and co-star", August 25, 2012,STILLER,False, Saturday
 ,Street heaters, August 25, 2012,GATS,False, Saturday
 ,Growth theory subj., August 25, 2012,ECON,False, Saturday
 ,Mex. and Uru. are in it, August 25, 2012,OAS,False, Saturday
 ,"""I hate this""", August 25, 2012,UGH,False, Saturday
 ,Teen series whose title character is never seen, August 25, 2012,GOSSIPGIRL,True, Saturday
 ,Query prompted by crying, August 25, 2012,AREYOUOK,False, Saturday
 ,Turn-of-the-season mos., August 25, 2012,SEPS,False, Saturday
 ,Collusion, August 25, 2012,CAHOOTS,False, Saturday
 ,Doesn't lie gracefully, August 25, 2012,SPRAWLS,False, Saturday
 ,It set sail from Iolcus, August 25, 2012,ARGO,False, Saturday
 ,Altar adjunct, August 25, 2012,PRIEDIEU,False, Saturday
 ,Sole, August 25, 2012,ONEOFAKIND,False, Saturday
 ,Sole component, August 25, 2012,FIN,False, Saturday
 ,End for end, August 25, 2012,ING,False, Saturday
 ,Met works, August 25, 2012,OILS,False, Saturday
 ,One way to go to a party, August 25, 2012,STAG,False, Saturday
 ,Small parts of floor plans, August 25, 2012,CLOSETS,False, Saturday
 ,Hawks' old haunt, August 25, 2012,OMNI,False, Saturday
 ,"""Such mishegoss!""", August 25, 2012,OYVEY,False, Saturday
 ,Charged, August 25, 2012,ARRAIGNED,False, Saturday
 ,Kind of mentality, August 25, 2012,SIEGE,False, Saturday
 ,"With 61-Across, ""Nothing new to me!""", August 25, 2012,BEENTHERE,False, Saturday
 ,They get picked, August 25, 2012,AFROS,False, Saturday
 ,See 59-Across, August 25, 2012,DONETHAT,False, Saturday
 ,Web crawler, August 25, 2012,BOT,False, Saturday
 ,"___ fois que (as soon as, in Arles)", August 25, 2012,UNE,False, Saturday
 ,Chard or cab alternative, August 25, 2012,ZIN,False, Saturday
 ,Defenders' assignments, August 25, 2012,ZONES,False, Saturday
 ,Make some loops, August 25, 2012,KNIT,False, Saturday
 ,Childish comeback, August 25, 2012,ISSO,False, Saturday
 ,Item of interest?, August 25, 2012,LOAN,False, Saturday
