title,clue,date,year,answer,unique,day
 ,Understand, April 20, 2016,GET,False, Wednesday
 ,Munched (on), April 20, 2016,CHOMPED,True, Wednesday
 ,"""Layla"" musician Clapton", April 20, 2016,ERIC,False, Wednesday
 ,Site of an iconic war photo, April 20, 2016,IWOJIMA,False, Wednesday
 ,Hockey scoring play, April 20, 2016,HATTRICK,False, Wednesday
 ,"Ephron who wrote ""When Harry Met Sally""", April 20, 2016,NORA,False, Wednesday
 ,"Moment to come, briefly", April 20, 2016,ETA,False, Wednesday
 ,French pronoun, April 20, 2016,TOI,False, Wednesday
 ,"Onager, for one", April 20, 2016,ASS,False, Wednesday
 ,Catch the light, April 20, 2016,GLINT,False, Wednesday
 ,Makes red in the face, April 20, 2016,ROUGES,False, Wednesday
 ,"Proposal of Woodrow Wilson ... or what the scoring values of 18-, 27-, 55- and 66-Across total", April 20, 2016,FOURTEENPOINTS,True, Wednesday
 ,Spotted attending, April 20, 2016,SEENAT,False, Wednesday
 ,Santa-tracking org., April 20, 2016,NORAD,False, Wednesday
 ,Multi-episode story line, April 20, 2016,ARC,False, Wednesday
 ,Canal zone?, April 20, 2016,EAR,False, Wednesday
 ,Grunt upon hoisting something heavy, April 20, 2016,OOF,False, Wednesday
 ,___ E. Coyote, April 20, 2016,WILE,False, Wednesday
 ,Basketball scoring play, April 20, 2016,FOULSHOT,False, Wednesday
 ,Material that is foreign to the body, April 20, 2016,NONSELF,True, Wednesday
 ,Pro ___, April 20, 2016,RATA,False, Wednesday
 ,Cocktail recipe phrase, April 20, 2016,ONEPART,False, Wednesday
 ,"A deer, a female deer", April 20, 2016,DOE,False, Wednesday
 ,"Question in response to ""I am""", April 20, 2016,AREYOU,False, Wednesday
 ,Football scoring play, April 20, 2016,TOUCHDOWN,False, Wednesday
 ,Real keepers?, April 20, 2016,MISERS,False, Wednesday
 ,Mechanical repetition, April 20, 2016,ROTE,False, Wednesday
 ,Laments, April 20, 2016,RUES,False, Wednesday
 ,Main course, April 20, 2016,ENTREE,False, Wednesday
 ,Yankee nickname beginning in 2004, April 20, 2016,AROD,False, Wednesday
 ,Raison d'___, April 20, 2016,ETRE,False, Wednesday
 ,"Identifying, on Facebook", April 20, 2016,TAGGING,False, Wednesday
 ,Lycanthrope, April 20, 2016,WEREWOLF,False, Wednesday
 ,"Handel's ""Messiah,"" for one", April 20, 2016,ORATORIO,False, Wednesday
 ,Male delivery, April 20, 2016,SON,False, Wednesday
 ,Words finger-drawn on a dirty car, April 20, 2016,WASHME,False, Wednesday
 ,Not sinking, April 20, 2016,AFLOAT,False, Wednesday
 ,"Study all night, say", April 20, 2016,CRAM,False, Wednesday
 ,Vigor, April 20, 2016,OOMPH,False, Wednesday
 ,All set, April 20, 2016,GOODTOGO,False, Wednesday
 ,Concealed, April 20, 2016,HID,False, Wednesday
 ,Word at the bottom of a blog page, April 20, 2016,OLDER,False, Wednesday
 ,Dark volcanic rock, April 20, 2016,SCORIA,False, Wednesday
 ,Loose garb in ancient Rome, April 20, 2016,TUNICS,False, Wednesday
 ,Little bits, April 20, 2016,SPECKS,False, Wednesday
 ,Cicero's 601, April 20, 2016,DCI,False, Wednesday
 ,Readily accept, April 20, 2016,EATUP,False, Wednesday
 ,Two-faced Roman god, April 20, 2016,JANUS,False, Wednesday
 ,Many a Happy Meal toy, April 20, 2016,TIEIN,False, Wednesday
 ,Neck of the woods, April 20, 2016,AREA,False, Wednesday
 ,Golf course obstacles, April 20, 2016,TREES,False, Wednesday
 ,Aware of, April 20, 2016,ONTO,False, Wednesday
 ,Persuades in a deceitful way, April 20, 2016,SNOWS,False, Wednesday
 ,Place to chat over a hot drink, April 20, 2016,TEAHOUSE,False, Wednesday
 ,Name in a 2002 scandal, April 20, 2016,ENRON,False, Wednesday
 ,Auditioned, April 20, 2016,TRIEDOUT,False, Wednesday
 ,More pallid, April 20, 2016,SALLOWER,False, Wednesday
 ,Chant at a basketball game, April 20, 2016,DEFENSE,False, Wednesday
 ,Structure that's roughly a triangular prism, April 20, 2016,AFRAME,False, Wednesday
 ,Enter with much commotion, April 20, 2016,ROARIN,True, Wednesday
 ,Most adorable, April 20, 2016,CUTEST,False, Wednesday
 ,Proceeding unthinkingly, April 20, 2016,ONAUTO,False, Wednesday
 ,Like some smiles and humor, April 20, 2016,FORCED,False, Wednesday
 ,Mantle or crust, April 20, 2016,LAYER,False, Wednesday
 ,Aquarium fish, April 20, 2016,TETRA,False, Wednesday
 ,Last in a series, April 20, 2016,NTH,False, Wednesday
 ,D-worthy, April 20, 2016,POOR,False, Wednesday
 ,"Bauxite, for aluminum", April 20, 2016,ORE,False, Wednesday
 ,Beats by ___ (audio brand), April 20, 2016,DRE,False, Wednesday
EXPANDED WORLDVIEW,Kind of chip, April 17, 2016,NACHO,False, Sunday
EXPANDED WORLDVIEW,"Novelist Tillie who wrote ""Tell Me a Riddle""", April 17, 2016,OLSEN,False, Sunday
EXPANDED WORLDVIEW,"1950s sci-fi terror, with ""the""", April 17, 2016,BLOB,False, Sunday
EXPANDED WORLDVIEW,Pro baller-turned-commentator for N.B.A. on TNT, April 17, 2016,SHAQ,False, Sunday
EXPANDED WORLDVIEW,Upper reaches, April 17, 2016,ETHER,False, Sunday
EXPANDED WORLDVIEW,"Last method of death in Agatha Christie's ""And Then There Were None""", April 17, 2016,NOOSE,False, Sunday
EXPANDED WORLDVIEW,Letter sign-off, April 17, 2016,LOVE,False, Sunday
EXPANDED WORLDVIEW,Modern movement inits., April 17, 2016,LGBT,False, Sunday
EXPANDED WORLDVIEW,*1978 movie in which Kevin Bacon made his film debut, April 17, 2016,ANIMALHOUSE,False, Sunday
EXPANDED WORLDVIEW,"Minicar, say", April 17, 2016,ONESEATER,False, Sunday
EXPANDED WORLDVIEW,"Makeup for a ""Wizard of Oz"" character?", April 17, 2016,TIN,False, Sunday
EXPANDED WORLDVIEW,Cooperate (with), April 17, 2016,LIAISE,False, Sunday
EXPANDED WORLDVIEW,Didn't exist, April 17, 2016,WERENT,False, Sunday
EXPANDED WORLDVIEW,"Sufficient, in brief", April 17, 2016,ENUF,False, Sunday
EXPANDED WORLDVIEW,*Having it made, April 17, 2016,ONEASYSTREET,False, Sunday
EXPANDED WORLDVIEW,Deg. in the boardroom, April 17, 2016,MBA,False, Sunday
EXPANDED WORLDVIEW,"Fails to brake in time for, maybe", April 17, 2016,REARENDS,False, Sunday
EXPANDED WORLDVIEW,"""I see what you did there!""", April 17, 2016,OHO,False, Sunday
EXPANDED WORLDVIEW,Comments from a crossword kibitzer, April 17, 2016,ANSWERS,False, Sunday
EXPANDED WORLDVIEW,It's sold by the yard, April 17, 2016,ALE,False, Sunday
EXPANDED WORLDVIEW,If all else fails, April 17, 2016,ATWORST,False, Sunday
EXPANDED WORLDVIEW,Actor Morales, April 17, 2016,ESAI,False, Sunday
EXPANDED WORLDVIEW,*Progress preventer, April 17, 2016,STUMBLINGBLOCK,False, Sunday
EXPANDED WORLDVIEW,Some Vegas attractions, April 17, 2016,FIGHTS,False, Sunday
EXPANDED WORLDVIEW,"Prophet whose name means ""deliverance""", April 17, 2016,HOSEA,False, Sunday
EXPANDED WORLDVIEW,Southern Italian port, April 17, 2016,BARI,False, Sunday
EXPANDED WORLDVIEW,Lock combination?, April 17, 2016,HAIRDO,False, Sunday
EXPANDED WORLDVIEW,Helmeted deity, April 17, 2016,ARES,False, Sunday
EXPANDED WORLDVIEW,Cravings, April 17, 2016,DESIRES,False, Sunday
EXPANDED WORLDVIEW,Sing loudly, April 17, 2016,BELTOUT,False, Sunday
EXPANDED WORLDVIEW,Non-___ (modern food label), April 17, 2016,GMO,False, Sunday
EXPANDED WORLDVIEW,*1990s-2000s HBO hit, April 17, 2016,SEXANDTHECITY,True, Sunday
EXPANDED WORLDVIEW,"A, in Amiens", April 17, 2016,UNE,False, Sunday
EXPANDED WORLDVIEW,Feeling, April 17, 2016,SENSATE,False, Sunday
EXPANDED WORLDVIEW,"""Chilean"" fish", April 17, 2016,SEABASS,False, Sunday
EXPANDED WORLDVIEW,Typewriter type, April 17, 2016,PICA,False, Sunday
EXPANDED WORLDVIEW,Family symbols, April 17, 2016,CRESTS,False, Sunday
EXPANDED WORLDVIEW,Mexican sauce, April 17, 2016,MOLE,False, Sunday
EXPANDED WORLDVIEW,"""Natural"" way to serve a roast", April 17, 2016,AUJUS,False, Sunday
EXPANDED WORLDVIEW,"""Dance at Le Moulin de la Galette,"" e.g.", April 17, 2016,RENOIR,False, Sunday
EXPANDED WORLDVIEW,*Laos or Vietnam, April 17, 2016,COMMUNISTSTATE,True, Sunday
EXPANDED WORLDVIEW,Start to -matic, April 17, 2016,IDIO,False, Sunday
EXPANDED WORLDVIEW,"""Oh jeez, don't look at me""", April 17, 2016,IMAMESS,False, Sunday
EXPANDED WORLDVIEW,"Sue Grafton's ""___ for Ricochet""", April 17, 2016,RIS,False, Sunday
EXPANDED WORLDVIEW,Result of overexposure?, April 17, 2016,SUNBURN,False, Sunday
EXPANDED WORLDVIEW,Where phone nos. might be stored, April 17, 2016,PDA,False, Sunday
EXPANDED WORLDVIEW,"Burst through, as a barrier", April 17, 2016,BREACHED,True, Sunday
EXPANDED WORLDVIEW,Prefix meaning 118-Across, April 17, 2016,ECO,False, Sunday
EXPANDED WORLDVIEW,*Sobriquet for ardent Boston fans, April 17, 2016,REDSOXNATION,False, Sunday
EXPANDED WORLDVIEW,Tetra- plus two, April 17, 2016,HEXA,False, Sunday
EXPANDED WORLDVIEW,Superficially repair, April 17, 2016,TAPEUP,False, Sunday
EXPANDED WORLDVIEW,Things always kept on hand?, April 17, 2016,DIGITS,False, Sunday
EXPANDED WORLDVIEW,Quick jump in the pool, April 17, 2016,DIP,False, Sunday
EXPANDED WORLDVIEW,Like some photography, April 17, 2016,TIMELAPSE,False, Sunday
EXPANDED WORLDVIEW,*Popular app that can view any of the places named at the ends of the answers to the starred clues, April 17, 2016,GOOGLEEARTH,False, Sunday
EXPANDED WORLDVIEW,Tippy-top, April 17, 2016,APEX,False, Sunday
EXPANDED WORLDVIEW,Disturbance, April 17, 2016,STIR,False, Sunday
EXPANDED WORLDVIEW,Bach composition, April 17, 2016,FUGUE,False, Sunday
EXPANDED WORLDVIEW,See 100-Across, April 17, 2016,GREEN,False, Sunday
EXPANDED WORLDVIEW,Shock to the system, April 17, 2016,JOLT,False, Sunday
EXPANDED WORLDVIEW,"""___-Team""", April 17, 2016,THEA,False, Sunday
EXPANDED WORLDVIEW,Blackjack option, April 17, 2016,STAND,False, Sunday
EXPANDED WORLDVIEW,"""Duck Dynasty"" network", April 17, 2016,AANDE,False, Sunday
EXPANDED WORLDVIEW,More likely to win a handwriting award, April 17, 2016,NEATER,False, Sunday
EXPANDED WORLDVIEW,When many start the workday, April 17, 2016,ATNINE,False, Sunday
EXPANDED WORLDVIEW,"Achebe who wrote ""Things Fall Apart""", April 17, 2016,CHINUA,True, Sunday
EXPANDED WORLDVIEW,Designer line?, April 17, 2016,HEM,False, Sunday
EXPANDED WORLDVIEW,Like some medication, April 17, 2016,ORAL,False, Sunday
EXPANDED WORLDVIEW,Available, April 17, 2016,ONHAND,False, Sunday
EXPANDED WORLDVIEW,Sarges' superiors, April 17, 2016,LOOIES,False, Sunday
EXPANDED WORLDVIEW,March composer, April 17, 2016,SOUSA,False, Sunday
EXPANDED WORLDVIEW,Curves seen in sports car ads, April 17, 2016,ESSES,False, Sunday
EXPANDED WORLDVIEW,Formerly, April 17, 2016,NEE,False, Sunday
EXPANDED WORLDVIEW,Instrument in a metalworker's union?, April 17, 2016,BLOWTORCH,False, Sunday
EXPANDED WORLDVIEW,Soloist?, April 17, 2016,LONER,False, Sunday
EXPANDED WORLDVIEW,Lose control at the buffet, April 17, 2016,OVEREAT,False, Sunday
EXPANDED WORLDVIEW,Appear, April 17, 2016,BESEEN,False, Sunday
EXPANDED WORLDVIEW,Blind part, April 17, 2016,SLAT,False, Sunday
EXPANDED WORLDVIEW,Elev., April 17, 2016,HGT,False, Sunday
EXPANDED WORLDVIEW,Prez on a penny, April 17, 2016,ABE,False, Sunday
EXPANDED WORLDVIEW,15 mins. of an N.F.L. game, April 17, 2016,QTR,False, Sunday
EXPANDED WORLDVIEW,Rich Richie, April 17, 2016,LIONEL,False, Sunday
EXPANDED WORLDVIEW,Tolkien creatures, April 17, 2016,ENTS,False, Sunday
EXPANDED WORLDVIEW,Purchase at an optometrist's, April 17, 2016,FRAMES,False, Sunday
EXPANDED WORLDVIEW,Cry of pain, April 17, 2016,YOWL,False, Sunday
EXPANDED WORLDVIEW,"""Vamoose!""", April 17, 2016,SHOO,False, Sunday
EXPANDED WORLDVIEW,Work well together, April 17, 2016,MESH,False, Sunday
EXPANDED WORLDVIEW,"Seasoned pork sausage, informally", April 17, 2016,BRAT,False, Sunday
EXPANDED WORLDVIEW,"""No warranty""", April 17, 2016,ASIS,False, Sunday
EXPANDED WORLDVIEW,"Third-largest island in Italy, after Sicily and Sardinia", April 17, 2016,ELBA,False, Sunday
EXPANDED WORLDVIEW,"""___ the Beat"" (1982 Go-Go's hit)", April 17, 2016,WEGOT,False, Sunday
EXPANDED WORLDVIEW,Broadly smiling, April 17, 2016,AGRIN,False, Sunday
EXPANDED WORLDVIEW,"Gang in ""Grease"" with an automotive name", April 17, 2016,TBIRDS,False, Sunday
EXPANDED WORLDVIEW,Reggae precursor, April 17, 2016,SKA,False, Sunday
EXPANDED WORLDVIEW,Fetches, April 17, 2016,SHAGS,False, Sunday
EXPANDED WORLDVIEW,See 112-Down, April 17, 2016,TORME,False, Sunday
EXPANDED WORLDVIEW,"Deliver to, as a pickup line", April 17, 2016,USEON,False, Sunday
EXPANDED WORLDVIEW,Agile mountain climbers, April 17, 2016,IBEXES,False, Sunday
EXPANDED WORLDVIEW,Explorer's grp., April 17, 2016,NASA,False, Sunday
EXPANDED WORLDVIEW,Guitar bars, April 17, 2016,FRETS,False, Sunday
EXPANDED WORLDVIEW,One way to sit by, April 17, 2016,IDLY,False, Sunday
EXPANDED WORLDVIEW,Storklike waders, April 17, 2016,IBISES,False, Sunday
EXPANDED WORLDVIEW,Dissuade, April 17, 2016,DETER,False, Sunday
EXPANDED WORLDVIEW,La saison chaude, April 17, 2016,ETE,False, Sunday
EXPANDED WORLDVIEW,"P.I., in old slang", April 17, 2016,SHAMUS,False, Sunday
EXPANDED WORLDVIEW,Board displaying the alphabet, April 17, 2016,OUIJA,False, Sunday
EXPANDED WORLDVIEW,Like some DVD-exclusive releases, April 17, 2016,UNCUT,False, Sunday
EXPANDED WORLDVIEW,"Mess with, as hair or siblings", April 17, 2016,TEASE,False, Sunday
EXPANDED WORLDVIEW,What covers parts of 80-Down?, April 17, 2016,SARI,False, Sunday
EXPANDED WORLDVIEW,Poetic shades, April 17, 2016,EBONS,False, Sunday
EXPANDED WORLDVIEW,L.A. locale, April 17, 2016,CALI,False, Sunday
EXPANDED WORLDVIEW,"Cartoon Great Dane, informally", April 17, 2016,SCOOB,False, Sunday
EXPANDED WORLDVIEW,Coup d'tat, April 17, 2016,PUTSCH,False, Sunday
EXPANDED WORLDVIEW,Cable channel whose first initial stands for its founder, April 17, 2016,TCM,False, Sunday
EXPANDED WORLDVIEW,Drama that can go on for years, April 17, 2016,SOAPOPERA,False, Sunday
EXPANDED WORLDVIEW,See 68-Down, April 17, 2016,ASIA,False, Sunday
EXPANDED WORLDVIEW,Order in the court, April 17, 2016,RISE,False, Sunday
EXPANDED WORLDVIEW,Cabinet dept., April 17, 2016,EDUC,False, Sunday
EXPANDED WORLDVIEW,El ___, April 17, 2016,NINO,False, Sunday
EXPANDED WORLDVIEW,The year 2510, April 17, 2016,MMDX,True, Sunday
EXPANDED WORLDVIEW,Average, April 17, 2016,MEAN,False, Sunday
EXPANDED WORLDVIEW,"Thirty, en franais", April 17, 2016,TRENTE,False, Sunday
EXPANDED WORLDVIEW,Thorough, April 17, 2016,INDEPTH,False, Sunday
EXPANDED WORLDVIEW,River past Orsk, April 17, 2016,URAL,False, Sunday
EXPANDED WORLDVIEW,Meal, April 17, 2016,REPAST,False, Sunday
EXPANDED WORLDVIEW,Mogul, April 17, 2016,BIGGUN,True, Sunday
EXPANDED WORLDVIEW,Churned, April 17, 2016,ROILED,False, Sunday
EXPANDED WORLDVIEW,"Star of Hitchcock's ""The Birds""", April 17, 2016,HEDREN,False, Sunday
EXPANDED WORLDVIEW,Egressed, April 17, 2016,EXITED,False, Sunday
EXPANDED WORLDVIEW,"Nymph turned into a laurel tree, in Greek myth", April 17, 2016,DAPHNE,False, Sunday
EXPANDED WORLDVIEW,"""Calvin and Hobbes"" girl", April 17, 2016,SUSIE,False, Sunday
EXPANDED WORLDVIEW,Tennis situation after deuce, April 17, 2016,ADOUT,False, Sunday
EXPANDED WORLDVIEW,Border county of New York or Pennsylvania, April 17, 2016,TIOGA,False, Sunday
EXPANDED WORLDVIEW,"""omg"" or ""lol,"" say", April 17, 2016,TEXT,False, Sunday
EXPANDED WORLDVIEW,Phantasy Star maker, April 17, 2016,SEGA,False, Sunday
EXPANDED WORLDVIEW,Indian mausoleum opening?, April 17, 2016,TAJ,False, Sunday
EXPANDED WORLDVIEW,N.Y.S.E. debut, April 17, 2016,IPO,False, Sunday
EXPANDED WORLDVIEW,"With 49-Down, singer with the autobiography ""It Wasn't All Velvet""", April 17, 2016,MEL,False, Sunday
EXPANDED WORLDVIEW,"Guys' dates, informally", April 17, 2016,GFS,True, Sunday
