title,clue,date,year,answer,unique,day
SITTIN' SOLVE,Mythological deity with two ravens, August 17, 2014,ODIN,False, Sunday
SITTIN' SOLVE,Celebrity chef Matsuhisa, August 17, 2014,NOBU,False, Sunday
SITTIN' SOLVE,Part of a titter, August 17, 2014,HEE,False, Sunday
SITTIN' SOLVE,Spellin' things incorrectly?, August 17, 2014,WRITINWRONG,True, Sunday
SITTIN' SOLVE,Departing words, August 17, 2014,AWAYWEGO,False, Sunday
SITTIN' SOLVE,"Leonardo da Vinci, religiously", August 17, 2014,DEIST,False, Sunday
SITTIN' SOLVE,Platform for many apps, August 17, 2014,IOS,False, Sunday
SITTIN' SOLVE,Nosh on the trail, August 17, 2014,GORP,False, Sunday
SITTIN' SOLVE,"R&amp;B singer with the 2004 #1 hit ""Goodies""", August 17, 2014,CIARA,False, Sunday
SITTIN' SOLVE,Stealin' a hard drug?, August 17, 2014,JACKINCOKE,True, Sunday
SITTIN' SOLVE,Pushin' some bread back and forth?, August 17, 2014,ROCKINROLL,True, Sunday
SITTIN' SOLVE,Domain of Jupiter, August 17, 2014,SKY,False, Sunday
SITTIN' SOLVE,Beak, August 17, 2014,NOSE,False, Sunday
SITTIN' SOLVE,Enwrap, August 17, 2014,SWATHE,False, Sunday
SITTIN' SOLVE,Parkinson's treatment, August 17, 2014,LDOPA,False, Sunday
SITTIN' SOLVE,Global finance org., August 17, 2014,IMF,False, Sunday
SITTIN' SOLVE,___ de boeuf, August 17, 2014,ROTI,False, Sunday
SITTIN' SOLVE,___ Fierce (Beyonc alter ego), August 17, 2014,SASHA,False, Sunday
SITTIN' SOLVE,"Its official song is ""Home on the Range"": Abbr.", August 17, 2014,KAN,False, Sunday
SITTIN' SOLVE,Like some relations, August 17, 2014,SPATIAL,False, Sunday
SITTIN' SOLVE,Lie around, August 17, 2014,LOLL,False, Sunday
SITTIN' SOLVE,Where she blows?, August 17, 2014,THAR,False, Sunday
SITTIN' SOLVE,Suffix with glycer-, August 17, 2014,IDE,False, Sunday
SITTIN' SOLVE,Paper pusher?, August 17, 2014,NEWSSTAND,False, Sunday
SITTIN' SOLVE,Was a bellwether, August 17, 2014,LED,False, Sunday
SITTIN' SOLVE,Strike first, August 17, 2014,AGGRESS,False, Sunday
SITTIN' SOLVE,Disciplines, August 17, 2014,AREAS,False, Sunday
SITTIN' SOLVE,50 Cent piece, August 17, 2014,RAPVIDEO,True, Sunday
SITTIN' SOLVE,Fair-hiring inits., August 17, 2014,EEO,False, Sunday
SITTIN' SOLVE,H.S. dropouts' documents, August 17, 2014,GEDS,False, Sunday
SITTIN' SOLVE,Not allowin' anyone to cook burgers and franks?, August 17, 2014,BARRINGRILL,True, Sunday
SITTIN' SOLVE,Google alternative, August 17, 2014,BING,False, Sunday
SITTIN' SOLVE,Mortal queen of Thebes who was transfigured into a goddess, August 17, 2014,INO,False, Sunday
SITTIN' SOLVE,Hardens, August 17, 2014,CONGEALS,False, Sunday
SITTIN' SOLVE,"Brother, in slang", August 17, 2014,HOMIE,False, Sunday
SITTIN' SOLVE,Like very few newspapers these days, August 17, 2014,EVENING,False, Sunday
SITTIN' SOLVE,"To be, in Tijuana", August 17, 2014,SER,False, Sunday
SITTIN' SOLVE,"""Are you done?""", August 17, 2014,ISTHATALL,False, Sunday
SITTIN' SOLVE,Place for lambs to frolic, August 17, 2014,LEA,False, Sunday
SITTIN' SOLVE,Wavy do, August 17, 2014,PERM,False, Sunday
SITTIN' SOLVE,Comedic Mort, August 17, 2014,SAHL,False, Sunday
SITTIN' SOLVE,Bibliography listings, August 17, 2014,SOURCES,False, Sunday
SITTIN' SOLVE,Union formation?, August 17, 2014,MRS,False, Sunday
SITTIN' SOLVE,"Hospital status, informally", August 17, 2014,PREOP,False, Sunday
SITTIN' SOLVE,"Each episode of ""Law &amp; Order,"" say", August 17, 2014,CASE,False, Sunday
SITTIN' SOLVE,Roguish, August 17, 2014,SLY,False, Sunday
SITTIN' SOLVE,Tablet marking options, August 17, 2014,STYLI,False, Sunday
SITTIN' SOLVE,Deeply impressed, August 17, 2014,GRAVEN,False, Sunday
SITTIN' SOLVE,___ Cooper, August 17, 2014,MINI,False, Sunday
SITTIN' SOLVE,1/4 of zero?, August 17, 2014,ZEE,False, Sunday
SITTIN' SOLVE,Recheckin' with a stopwatch?, August 17, 2014,TIMINAGAIN,True, Sunday
SITTIN' SOLVE,Demonstratin' how to shoot an apple off someone's head?, August 17, 2014,SHOWINTELL,True, Sunday
SITTIN' SOLVE,French nobleman, August 17, 2014,COMTE,False, Sunday
SITTIN' SOLVE,California's Santa ___ Mountains, August 17, 2014,YNEZ,False, Sunday
SITTIN' SOLVE,"Album with the 1978 hit ""Deacon Blues""", August 17, 2014,AJA,False, Sunday
SITTIN' SOLVE,Hot spring?, August 17, 2014,OASIS,False, Sunday
SITTIN' SOLVE,"Accouterment popularized by a ""Seinfeld"" episode", August 17, 2014,MANPURSE,False, Sunday
SITTIN' SOLVE,Usin' less stickum?, August 17, 2014,CUTTINPASTE,True, Sunday
SITTIN' SOLVE,Tap choice, August 17, 2014,ALE,False, Sunday
SITTIN' SOLVE,Put in a bibliography, August 17, 2014,CITE,False, Sunday
SITTIN' SOLVE,___ socks, August 17, 2014,KNEE,False, Sunday
SITTIN' SOLVE,Madcap, August 17, 2014,NUTTY,False, Sunday
SITTIN' SOLVE,"""Gangnam Style"" stylist", August 17, 2014,PSY,False, Sunday
SITTIN' SOLVE,Shipbuilder's starting point, August 17, 2014,KEEL,False, Sunday
SITTIN' SOLVE,Oracle, August 17, 2014,SEER,False, Sunday
SITTIN' SOLVE,Certain recess, August 17, 2014,APSE,False, Sunday
SITTIN' SOLVE,Egg beater, August 17, 2014,WHISK,False, Sunday
SITTIN' SOLVE,Givin' a female casino patron another card?, August 17, 2014,HITTINMISS,True, Sunday
SITTIN' SOLVE,Iraq's Imam ___ Air Base, August 17, 2014,ALI,False, Sunday
SITTIN' SOLVE,Old-timey medicines, August 17, 2014,TONICS,False, Sunday
SITTIN' SOLVE,"Scandinavian language, to its speakers", August 17, 2014,NORSK,False, Sunday
SITTIN' SOLVE,Hubbub, August 17, 2014,ADO,False, Sunday
SITTIN' SOLVE,Make a note of?, August 17, 2014,SING,False, Sunday
SITTIN' SOLVE,Sweater material, August 17, 2014,ANGORA,False, Sunday
SITTIN' SOLVE,Medium for many selfies, August 17, 2014,SNAPCHAT,False, Sunday
SITTIN' SOLVE,"""I'm speechless""", August 17, 2014,WOW,False, Sunday
SITTIN' SOLVE,You can count on them, August 17, 2014,ABACI,False, Sunday
SITTIN' SOLVE,Makin' some big purchases?, August 17, 2014,BUYINLARGE,True, Sunday
SITTIN' SOLVE,2002 Dennis Quaid film about a struggling minor-league pitcher, August 17, 2014,THEROOKIE,False, Sunday
SITTIN' SOLVE,Places for briefs?, August 17, 2014,LEGALPADS,False, Sunday
SITTIN' SOLVE,Big cheese, August 17, 2014,CEO,False, Sunday
SITTIN' SOLVE,Steep, August 17, 2014,PRICY,False, Sunday
SITTIN' SOLVE,Unconvincing, August 17, 2014,WEAK,False, Sunday
SITTIN' SOLVE,"Cyrano de Bergerac, famously", August 17, 2014,WOOER,False, Sunday
SITTIN' SOLVE,Certain charge, August 17, 2014,WARD,False, Sunday
SITTIN' SOLVE,"Party entertainers, for short", August 17, 2014,DJS,False, Sunday
SITTIN' SOLVE,Breaks down, August 17, 2014,ROTS,False, Sunday
SITTIN' SOLVE,Dieter's label, August 17, 2014,NOFAT,False, Sunday
SITTIN' SOLVE,"This, in Tijuana", August 17, 2014,ESTO,False, Sunday
SITTIN' SOLVE,"Singer with the 2009 hit ""Tik Tok""", August 17, 2014,KESHA,False, Sunday
SITTIN' SOLVE,Track listings?, August 17, 2014,LANES,False, Sunday
SITTIN' SOLVE,Hopin' favor is bestowed?, August 17, 2014,WILLINGRACE,True, Sunday
SITTIN' SOLVE,Moralist's comment, August 17, 2014,ITSASIN,False, Sunday
SITTIN' SOLVE,Vets, August 17, 2014,OLDPROS,False, Sunday
SITTIN' SOLVE,Panetta's successor as defense secretary, August 17, 2014,HAGEL,False, Sunday
SITTIN' SOLVE,Hitch, August 17, 2014,SNAG,False, Sunday
SITTIN' SOLVE,Juin honoree, August 17, 2014,PERE,False, Sunday
SITTIN' SOLVE,Deeply impressed, August 17, 2014,AWED,False, Sunday
SITTIN' SOLVE,"Logan of ""60 Minutes""", August 17, 2014,LARA,False, Sunday
SITTIN' SOLVE,Jumping-off point?, August 17, 2014,LEDGE,False, Sunday
SITTIN' SOLVE,Dealbreaker?, August 17, 2014,NARC,False, Sunday
SITTIN' SOLVE,Wrecks, August 17, 2014,DERAILS,False, Sunday
SITTIN' SOLVE,Engineering topic, August 17, 2014,ROBOTRY,False, Sunday
SITTIN' SOLVE,Popular six-second clips since 2013, August 17, 2014,VINES,False, Sunday
SITTIN' SOLVE,Much of the Guggenheim's collection, August 17, 2014,OILS,False, Sunday
SITTIN' SOLVE,Big goof, August 17, 2014,BONER,False, Sunday
SITTIN' SOLVE,W.W. II transports: Abbr., August 17, 2014,LSTS,False, Sunday
SITTIN' SOLVE,"Old ""There's no step 3!"" sloganeer", August 17, 2014,IMAC,False, Sunday
SITTIN' SOLVE,River through two world capitals, August 17, 2014,NILE,False, Sunday
SITTIN' SOLVE,Hardens, August 17, 2014,GELS,False, Sunday
SITTIN' SOLVE,Bitin' a friend of Robin Hood?, August 17, 2014,NIPPINTUCK,True, Sunday
SITTIN' SOLVE,Carryin' a load of grain?, August 17, 2014,HAULINOATS,True, Sunday
SITTIN' SOLVE,"Title film locale in Springwood, Oh.", August 17, 2014,ELMST,False, Sunday
SITTIN' SOLVE,Stats for basketball players, August 17, 2014,VERTICALS,True, Sunday
SITTIN' SOLVE,"""Get rich quick"" promise", August 17, 2014,EASYMONEY,False, Sunday
SITTIN' SOLVE,"Clark ___, ""The Avengers"" actor", August 17, 2014,GREGG,False, Sunday
SITTIN' SOLVE,Egypt's Mubarak, August 17, 2014,HOSNI,False, Sunday
SITTIN' SOLVE,Coral reef lurker, August 17, 2014,MORAYEEL,False, Sunday
SITTIN' SOLVE,"___ Zimmer, Oscar-winning composer for ""The Lion King""", August 17, 2014,HANS,False, Sunday
SITTIN' SOLVE,Pest, August 17, 2014,PAIN,False, Sunday
SITTIN' SOLVE,What you might use to put on a happy face?, August 17, 2014,EMOJI,False, Sunday
SITTIN' SOLVE,Not step so lively, August 17, 2014,LIMP,False, Sunday
SITTIN' SOLVE,Some sweaters, August 17, 2014,VNECKS,False, Sunday
SITTIN' SOLVE,"""Lemme!""", August 17, 2014,IWANNA,False, Sunday
SITTIN' SOLVE,Like barbecue sauce, August 17, 2014,ZESTY,False, Sunday
SITTIN' SOLVE,Nobelist Wiesel, August 17, 2014,ELIE,False, Sunday
SITTIN' SOLVE,Loop loopers, August 17, 2014,ELS,False, Sunday
SITTIN' SOLVE,Eagle's perch, August 17, 2014,AERIE,False, Sunday
SITTIN' SOLVE,Hardly a yes man, August 17, 2014,HATER,False, Sunday
SITTIN' SOLVE,Sample, August 17, 2014,TASTE,False, Sunday
SITTIN' SOLVE,Microsoft portable media player, August 17, 2014,ZUNE,True, Sunday
SITTIN' SOLVE,Plan (out), August 17, 2014,MAP,False, Sunday
SITTIN' SOLVE,Sault ___ Marie, August 17, 2014,STE,False, Sunday
SITTIN' SOLVE,Shorts top?, August 17, 2014,TEE,False, Sunday
SITTIN' SOLVE,"Little chow, say", August 17, 2014,PUP,False, Sunday
 ,Genre for Django Reinhardt, August 16, 2014,GYPSYJAZZ,True, Saturday
 ,Spaceship Earth setting, August 16, 2014,EPCOT,False, Saturday
 ,"""Has the whole world gone mad?!""", August 16, 2014,NOTYOUTOO,True, Saturday
 ,Recipient of a major downgrade in 2006, August 16, 2014,PLUTO,False, Saturday
 ,Clicking point, August 16, 2014,AHAMOMENT,False, Saturday
 ,Musical Hall of fame collaborator?, August 16, 2014,OATES,False, Saturday
 ,Stretch before giving birth, August 16, 2014,TERM,False, Saturday
 ,Islamic repub., August 16, 2014,PAK,False, Saturday
 ,Not 100% sold, August 16, 2014,UNSURE,False, Saturday
 ,"""The ___ true for ...""", August 16, 2014,SAMES,True, Saturday
 ,"Winner of an annual ""posedown""", August 16, 2014,MSOLYMPIA,False, Saturday
 ,One of saintdom's Fourteen Holy Helpers, August 16, 2014,VITUS,False, Saturday
 ,Windbags beat them, August 16, 2014,GUMS,False, Saturday
 ,Ones with low class standards?, August 16, 2014,DEGREEMILLS,True, Saturday
 ,Speaker connectors?, August 16, 2014,MCS,False, Saturday
 ,"Thing pulled by a ""hoss""", August 16, 2014,SHAY,False, Saturday
 ,Her poison killed Creon, August 16, 2014,MEDEA,False, Saturday
 ,"""The Next President"" comedian", August 16, 2014,SAHL,False, Saturday
 ,Boatload, August 16, 2014,TON,False, Saturday
 ,"Rude response to ""Excuse me?""", August 16, 2014,DIDISTUTTER,True, Saturday
 ,"Like some horror films, in modern lingo", August 16, 2014,META,False, Saturday
 ,Maternally related, August 16, 2014,ENATE,False, Saturday
 ,What's round due to too many rounds?, August 16, 2014,BEERBELLY,False, Saturday
 ,"2009 Grammy winner for ""Crack a Bottle""", August 16, 2014,DRDRE,False, Saturday
 ,Giant in jets, August 16, 2014,AIRBUS,False, Saturday
 ,"""Pretty Little Liars"" actor Harding", August 16, 2014,IAN,False, Saturday
 ,Give a powerful electric guitar performance, August 16, 2014,WAIL,False, Saturday
 ,Convalesces, August 16, 2014,HEALS,False, Saturday
 ,Hague Conventions topic, August 16, 2014,WARCRIMES,False, Saturday
 ,Shakespearean title role for Anthony Hopkins, August 16, 2014,TITUS,False, Saturday
 ,Render unwell, August 16, 2014,INDISPOSE,False, Saturday
 ,Farm call, August 16, 2014,SOOEY,False, Saturday
 ,Spots for company cuisine, August 16, 2014,MESSTENTS,True, Saturday
 ,Campers' annoyances, August 16, 2014,GNATS,False, Saturday
 ,Cry that helps people pull together, August 16, 2014,YOHEAVEHO,False, Saturday
 ,Prey for an Arctic fox, August 16, 2014,PTARMIGAN,False, Saturday
 ,Palindrome property, August 16, 2014,SYMMETRY,False, Saturday
 ,Start of an attention-getting cry, August 16, 2014,YOO,False, Saturday
 ,Sudden start, August 16, 2014,JUMP,False, Saturday
 ,Starting lineup, August 16, 2014,ATEAM,False, Saturday
 ,"Crashes, with ""out""", August 16, 2014,ZONKS,False, Saturday
 ,"""B.C."" sound effect", August 16, 2014,ZOT,False, Saturday
 ,Louis Braille and Les Paul, August 16, 2014,EPONYMS,False, Saturday
 ,Cell interiors, August 16, 2014,PLASMS,True, Saturday
 ,Card, August 16, 2014,CUTUP,False, Saturday
 ,"1995-2000 ""S.N.L."" cast member", August 16, 2014,OTERI,False, Saturday
 ,Where captains go, August 16, 2014,TOSEA,False, Saturday
 ,Lament loudly, August 16, 2014,ULULATE,False, Saturday
 ,"Not tolerate injustice, say", August 16, 2014,SUE,False, Saturday
 ,Gives elevator eyes, August 16, 2014,OGLES,False, Saturday
 ,"Phoenicians, e.g.", August 16, 2014,SEMITES,False, Saturday
 ,Sask. doesn't observe it, August 16, 2014,DST,False, Saturday
 ,Cross you wouldn't mind bearing?, August 16, 2014,MEDAL,False, Saturday
 ,First name in tyranny, August 16, 2014,IDI,False, Saturday
 ,People's 2007 Sexiest Man Alive, August 16, 2014,MATTDAMON,False, Saturday
 ,Least dismal, August 16, 2014,CHEERIEST,True, Saturday
 ,"Shooter's choice, briefly", August 16, 2014,SLR,False, Saturday
 ,Tacky television transition, August 16, 2014,STARWIPE,True, Saturday
 ,"He said ""Music is the space between the notes""", August 16, 2014,DEBUSSY,False, Saturday
 ,Wiener link?, August 16, 2014,UND,False, Saturday
 ,1959 #1 hit for the Fleetwoods, August 16, 2014,MRBLUE,False, Saturday
 ,Southeast Asian coins, August 16, 2014,BAHTS,False, Saturday
 ,"What goes after cows, ducks and pigs?", August 16, 2014,EIEIO,False, Saturday
 ,Close relative of Clio, August 16, 2014,ERATO,False, Saturday
 ,"Eric Cartman's mom on ""South Park""", August 16, 2014,LIANE,False, Saturday
 ,Packers' measurements, August 16, 2014,YARDS,False, Saturday
 ,"""Someone ___ Dream"" (Faith Hill country hit)", August 16, 2014,ELSES,False, Saturday
 ,"It has a ""Los Angeles"" spinoff", August 16, 2014,NCIS,False, Saturday
 ,Film director Wenders, August 16, 2014,WIM,False, Saturday
 ,Character string, August 16, 2014,RST,False, Saturday
 ,"""The Lion King"" bird", August 15, 2014,ZAZU,False, Friday
 ,"Environmental pollutants, for short", August 15, 2014,PCBS,False, Friday
 ,Easter cake, August 15, 2014,BABKA,False, Friday
 ,Remote, August 15, 2014,SLIM,False, Friday
 ,Writer ___ Stanley Gardner, August 15, 2014,ERLE,False, Friday
 ,"""Sounds like ___""", August 15, 2014,APLAN,False, Friday
 ,Staples of Americana, August 15, 2014,APPLEPIES,False, Friday
 ,Iraqi P.M. ___ al-Maliki, August 15, 2014,NOURI,False, Friday
 ,"One end of the [circled letters], which opened on 8/15/1914", August 15, 2014,CARIBBEANSEA,True, Friday
 ,Quanta, August 15, 2014,AMOUNTS,False, Friday
 ,First female athlete on the front of a Wheaties box, August 15, 2014,RETTON,False, Friday
 ,Brew that gets its color from oxidation, August 15, 2014,REDTEA,False, Friday
 ,Capillaceous, August 15, 2014,HAIRLIKE,True, Friday
 ,What a check might be delivered in, August 15, 2014,CHESS,False, Friday
 ,"Tribal wear, for short", August 15, 2014,MOCS,False, Friday
 ,"Part of the conjugation of ""tre""", August 15, 2014,ETES,False, Friday
 ,Fiery eruptions, August 15, 2014,TIRADES,False, Friday
 ,Features of many drive-thrus, August 15, 2014,ATMS,False, Friday
 ,"Chicago market, with ""the""", August 15, 2014,MERC,False, Friday
 ,One with a once-in-a-lifetime experience?, August 15, 2014,HAJJI,False, Friday
 ,Elation, August 15, 2014,RHAPSODY,False, Friday
 ,"___ Wuornos, ""Monster"" role for which Charlize Theron won an Oscar", August 15, 2014,AILEEN,False, Friday
 ,"""Whew!"" feeling", August 15, 2014,RELIEF,False, Friday
 ,Was behind, August 15, 2014,RANLATE,False, Friday
 ,The other end of the [circled letters], August 15, 2014,PACIFICOCEAN,True, Friday
 ,Sonatas have four of them, August 15, 2014,TIRES,False, Friday
 ,What never lets go?, August 15, 2014,SUPERGLUE,True, Friday
 ,Hip place?, August 15, 2014,ILIUM,False, Friday
 ,Second issue?, August 15, 2014,ABEL,False, Friday
 ,Prefix with zone, August 15, 2014,EURO,False, Friday
 ,"Gives it up, so to speak", August 15, 2014,CLAPS,False, Friday
 ,N.B.A. coaching great George ___, August 15, 2014,KARL,False, Friday
 ,Nobel pursuits?: Abbr., August 15, 2014,SCIS,False, Friday
 ,"When doubled, onetime name in Hollywood", August 15, 2014,ZSA,False, Friday
 ,"Pinnacle of ""The Sound of Music""", August 15, 2014,ALP,False, Friday
 ,Letter number, August 15, 2014,ZIPCODE,False, Friday
 ,Deutsch marks?, August 15, 2014,UMLAUTS,False, Friday
 ,Seed in Mexican cuisine, August 15, 2014,PEPITA,False, Friday
 ,Homie's homes, August 15, 2014,CRIBS,False, Friday
 ,Air bubble, August 15, 2014,BLEB,False, Friday
 ,Zaire's Mobutu ___ Seko, August 15, 2014,SESE,False, Friday
 ,Ad form, August 15, 2014,BANNER,False, Friday
 ,Evangelist, August 15, 2014,APOSTLE,False, Friday
 ,"Bird that, curiously, has a yellow breast", August 15, 2014,BLUETIT,True, Friday
 ,Bars in a bar?, August 15, 2014,KARAOKE,False, Friday
 ,Darth Vader's boyhood nickname, August 15, 2014,ANI,False, Friday
 ,"___ Rutherford, the Father of Nuclear Physics", August 15, 2014,ERNEST,False, Friday
 ,Result (from), August 15, 2014,ARISE,False, Friday
 ,A pop-up has one, August 15, 2014,ARC,False, Friday
 ,So-so, August 15, 2014,MEH,False, Friday
 ,"The Legend of Zelda platform, briefly", August 15, 2014,NES,False, Friday
 ,Trite, August 15, 2014,HOARY,False, Friday
 ,Electrical inits., August 15, 2014,ACDC,False, Friday
 ,Stable role on TV?, August 15, 2014,MRED,False, Friday
 ,"""Ta-ta""", August 15, 2014,IMOFF,False, Friday
 ,Boxing souvenir, August 15, 2014,SHINER,False, Friday
 ,Flight board abbr., August 15, 2014,ARR,False, Friday
 ,Medical product with no conceivable use?, August 15, 2014,THEPILL,False, Friday
 ,Central American danger, August 15, 2014,MALARIA,False, Friday
 ,Enliven, August 15, 2014,SPICEUP,True, Friday
 ,Family-friendly category, August 15, 2014,ALLAGES,False, Friday
 ,TV's Capt. Picard, August 15, 2014,JEANLUC,True, Friday
 ,Fountain feature, August 15, 2014,JET,False, Friday
 ,Suffix with opal, August 15, 2014,INE,False, Friday
 ,They'll rock your world, August 15, 2014,SEISMS,False, Friday
 ,Remote power source, August 15, 2014,AACELL,False, Friday
 ,Rodeo performer, August 15, 2014,ROPER,False, Friday
 ,"""Out of Africa"" writer Dinesen", August 15, 2014,ISAK,False, Friday
 ,Island sometimes called El Cocodrilo, August 15, 2014,CUBA,False, Friday
 ,Peculiarity, August 15, 2014,TIC,False, Friday
 ,Location of the William Tell legend, August 15, 2014,URI,False, Friday
 ,"Lover of Orion, in Greek myth", August 15, 2014,EOS,False, Friday
 ,Olympics awards, August 19, 2014,MEDALS,False, Tuesday
 ,Nabs, August 19, 2014,CAPTURES,False, Tuesday
 ,"Actress Mayim of ""The Big Bang Theory""", August 19, 2014,BIALIK,True, Tuesday
 ,Deals buyable via a tap on an app, August 19, 2014,GROUPONS,False, Tuesday
 ,"IBM's Watson, essentially", August 19, 2014,ARTIFICIALBRAIN,True, Tuesday
 ,"""What did I tell you?""", August 19, 2014,SEE,False, Tuesday
 ,"""___ Carter III"" (Lil Wayne 3x platinum album)", August 19, 2014,THA,False, Tuesday
 ,Finishes, August 19, 2014,ENDS,False, Tuesday
 ,"Put down, as an uprising", August 19, 2014,QUASH,False, Tuesday
 ,"Smooching on the street, e.g., briefly", August 19, 2014,PDA,False, Tuesday
 ,Embolden oneself, August 19, 2014,GETUPTHECOURAGE,True, Tuesday
 ,Cookie ingredient in dirt cake, August 19, 2014,OREO,False, Tuesday
 ,Tin Man's worry, August 19, 2014,RUST,False, Tuesday
 ,Corn Pops competitor, August 19, 2014,KIX,False, Tuesday
 ,"""Leaving ___ Vegas""", August 19, 2014,LAS,False, Tuesday
 ,23-Down of a classic L. Frank Baum novel, August 19, 2014,DOROTHY,False, Tuesday
 ,"""So ___ heard""", August 19, 2014,IVE,False, Tuesday
