title,clue,date,year,answer,unique,day
 ,Arrive via a red-eye?, December 18, 2013,ALIGHTINTHEDARK,True, Wednesday
 ,Clark's Smallville crush, December 18, 2013,LANA,False, Wednesday
 ,"""Of wrath,"" in a hymn title", December 18, 2013,IRAE,False, Wednesday
 ,Longhorn's grid rival, December 18, 2013,AGGIE,False, Wednesday
 ,Like centenarians, December 18, 2013,AGED,False, Wednesday
 ,Adopt-a-thon adoptees, December 18, 2013,PETS,False, Wednesday
 ,Like the sound of bagpipes, December 18, 2013,REEDY,False, Wednesday
 ,Lea call, December 18, 2013,BAA,False, Wednesday
 ,Detroit labor org., December 18, 2013,UAW,False, Wednesday
 ,"Carrie on ""Sex and the City""", December 18, 2013,BRADSHAW,False, Wednesday
 ,Tiresome sort, December 18, 2013,BORE,False, Wednesday
 ,Condor's habitat, December 18, 2013,ANDES,False, Wednesday
 ,Symbols of thinness, December 18, 2013,WAFERS,False, Wednesday
 ,Envelope abbr., December 18, 2013,ATTN,False, Wednesday
 ,Vowelless word, December 18, 2013,NTH,False, Wednesday
 ,Scheduled to deliver (on), December 18, 2013,DUE,False, Wednesday
 ,___ James (Beyonc role), December 18, 2013,ETTA,False, Wednesday
 ,Floating accommodations, December 18, 2013,BOATEL,False, Wednesday
 ,Brand of taco sauce and shells, December 18, 2013,ORTEGA,False, Wednesday
 ,"Liam of ""Michael Collins""", December 18, 2013,NEESON,False, Wednesday
 ,"Satellite radio's ""The ___ &amp; Anthony Show""", December 18, 2013,OPIE,False, Wednesday
 ,"Baseball card collection holder, maybe", December 18, 2013,SHOEBOX,False, Wednesday
 ,"Sources of announcements, for short", December 18, 2013,PAS,False, Wednesday
 ,"___ Men (""Who Let the Dogs Out"" group)", December 18, 2013,BAHA,False, Wednesday
 ,Track event, December 18, 2013,DASH,False, Wednesday
 ,Throw off, December 18, 2013,SPEW,False, Wednesday
 ,Trench maker's tool, December 18, 2013,SPADE,False, Wednesday
 ,"More cuddly, say", December 18, 2013,CUTER,False, Wednesday
 ,Funeral flames, December 18, 2013,PYRES,False, Wednesday
 ,Narrowest of margins, December 18, 2013,EYELASH,False, Wednesday
 ,Wishing site, December 18, 2013,WELL,False, Wednesday
 ,"Portfolio parts, briefly", December 18, 2013,IRAS,False, Wednesday
 ,Equestrian training, December 18, 2013,DRESSAGE,False, Wednesday
 ,Ilk, December 18, 2013,SORT,False, Wednesday
 ,Marks of illiteracy, December 18, 2013,XES,False, Wednesday
 ,Serengeti speedster, December 18, 2013,IMPALA,False, Wednesday
 ,"""Hogan's Heroes"" setting", December 18, 2013,STALAG,False, Wednesday
 ,"One of ""the Few, the Proud""", December 18, 2013,MARINE,False, Wednesday
 ,Dies down, December 18, 2013,ABATES,False, Wednesday
 ,Keister, December 18, 2013,TUSH,False, Wednesday
 ,Do a shepherd's task, December 18, 2013,SHEAR,False, Wednesday
 ,"""OMG!,"" old-style", December 18, 2013,EGAD,False, Wednesday
 ,Wee pest, December 18, 2013,GNAT,False, Wednesday
 ,Leg up, December 18, 2013,EDGE,False, Wednesday
 ,Informer's info, December 18, 2013,TIP,False, Wednesday
 ,Tee off, December 18, 2013,IRE,False, Wednesday
 ,Empty (of), December 18, 2013,RID,False, Wednesday
 ,A cipher needs one, December 18, 2013,KEY,False, Wednesday
 ,Czech or Pole, December 10, 2013,SLAV,False, Tuesday
 ,Make use of, December 10, 2013,DRAWON,False, Tuesday
 ,Ring org., December 10, 2013,WBA,False, Tuesday
 ,Commercial prefix with postale, December 10, 2013,AERO,False, Tuesday
 ,Pal of Pooh, December 10, 2013,EEYORE,False, Tuesday
 ,Pipe joint with a 90-degree turn, December 10, 2013,ELL,False, Tuesday
 ,Pen with a fat felt tip, December 10, 2013,MAGICMARKER,False, Tuesday
 ,Not firm ground to stand on, December 10, 2013,BOG,False, Tuesday
 ,Weaver's apparatus, December 10, 2013,LOOM,False, Tuesday
 ,Come to pass, December 10, 2013,OCCUR,False, Tuesday
 ,All-star lineups, December 10, 2013,DREAMTEAMS,False, Tuesday
 ,Zap with light, December 10, 2013,LASE,False, Tuesday
 ,Pal of Pooh, December 10, 2013,ROO,False, Tuesday
 ,Aboriginal healers, December 10, 2013,MEDICINEMEN,True, Tuesday
 ,Writer Quindlen, December 10, 2013,ANNA,False, Tuesday
 ,One barred from bars, December 10, 2013,MINOR,False, Tuesday
 ,Annual Vicksburg pageant, December 10, 2013,MISSMISSISSIPPI,False, Tuesday
 ,___ worms, December 10, 2013,CANOF,False, Tuesday
 ,"Board of directors hirees, for short", December 10, 2013,CEOS,False, Tuesday
 ,"Band with the 2007 #1 album ""We Were Dead Before the Ship Even Sank""", December 10, 2013,MODESTMOUSE,True, Tuesday
 ,Rap's Dr. ___, December 10, 2013,DRE,False, Tuesday
 ,Country subject to 2006 U.N. sanctions, December 10, 2013,IRAN,False, Tuesday
 ,Like Lombard Street in San Francisco, December 10, 2013,SERPENTINE,False, Tuesday
 ,Plain or peanut candy, December 10, 2013,MANDM,False, Tuesday
 ,Suffer from, December 10, 2013,HAVE,False, Tuesday
 ,Company name ending, December 10, 2013,INC,False, Tuesday
 ,Pooh-bah, December 10, 2013,MUCKETYMUCK,False, Tuesday
 ,Certain special FX, December 10, 2013,CGI,False, Tuesday
 ,"What Darth Vader serves, with ""the""", December 10, 2013,EMPIRE,False, Tuesday
 ,"""Let us ___""", December 10, 2013,PRAY,False, Tuesday
 ,See 65-Down: Abbr., December 10, 2013,SEN,False, Tuesday
 ,Showed mercy to, December 10, 2013,SPARED,False, Tuesday
 ,Cashier's tray, December 10, 2013,TILL,False, Tuesday
 ,Cooke of soul, December 10, 2013,SAM,False, Tuesday
 ,Meadow, December 10, 2013,LEA,False, Tuesday
 ,Evita's land: Abbr., December 10, 2013,ARG,False, Tuesday
 ,"""Behold!""", December 10, 2013,VOILA,False, Tuesday
 ,Bump down, December 10, 2013,DEMOTE,False, Tuesday
 ,Really chewed out, December 10, 2013,REAMED,False, Tuesday
 ,Firth of Clyde port, December 10, 2013,AYR,False, Tuesday
 ,Moo goo gai pan pan, December 10, 2013,WOK,False, Tuesday
 ,Prospector's quest, December 10, 2013,ORE,False, Tuesday
 ,Peter on a piano, December 10, 2013,NERO,False, Tuesday
 ,Video chat necessity, December 10, 2013,WEBCAM,False, Tuesday
 ,Garment traditionally buttoned on the left side, December 10, 2013,BLOUSE,False, Tuesday
 ,"Nelson who wrote ""The Man With the Golden Arm""", December 10, 2013,ALGREN,False, Tuesday
 ,"Ways and Means, e.g.: Abbr.", December 10, 2013,COMM,False, Tuesday
 ,White-collar job?, December 10, 2013,CLERIC,False, Tuesday
 ,Apothecary unit, December 10, 2013,DRAM,False, Tuesday
 ,Rice-A-___, December 10, 2013,RONI,False, Tuesday
 ,Many ages, December 10, 2013,EONS,False, Tuesday
 ,Sets one's sights on, December 10, 2013,AIMSFOR,True, Tuesday
 ,Early 12th-century year, December 10, 2013,MCII,False, Tuesday
 ,50-Down and others, December 10, 2013,SINS,False, Tuesday
 ,Prohibitions, December 10, 2013,NOS,False, Tuesday
 ,Go up, December 10, 2013,ASCEND,False, Tuesday
 ,"More, in Madrid", December 10, 2013,MAS,False, Tuesday
 ,Certain gridiron stats: Abbr., December 10, 2013,INTS,False, Tuesday
 ,Certain, December 10, 2013,SOME,False, Tuesday
 ,Mani-___, December 10, 2013,PEDI,False, Tuesday
 ,NSFW material, December 10, 2013,PORN,False, Tuesday
 ,Words often said with a nod, December 10, 2013,ISEE,False, Tuesday
 ,Apes, December 10, 2013,MIMICS,False, Tuesday
 ,Actual color of an airplane's black box, December 10, 2013,ORANGE,False, Tuesday
 ,1978 Bob Fosse musical, December 10, 2013,DANCIN,False, Tuesday
 ,Higher calling?, December 10, 2013,UPHERE,False, Tuesday
 ,Like fortunate subway riders, December 10, 2013,SEATED,False, Tuesday
 ,Green-eyed monster, December 10, 2013,ENVY,False, Tuesday
 ,Entice, December 10, 2013,TEMPT,False, Tuesday
 ,"Sras., across the Pyrenees", December 10, 2013,MMES,False, Tuesday
 ,"One behind home plate, informally", December 10, 2013,UMP,False, Tuesday
 ,"Balancing expert, in brief?", December 10, 2013,CPA,False, Tuesday
 ,Aperitif with white wine, December 10, 2013,KIR,False, Tuesday
 ,State sch. in the smallest state, December 10, 2013,URI,False, Tuesday
 ,"Berkeley school, informally", December 10, 2013,CAL,False, Tuesday
 ,"Jon ____, former 69-Across from Arizona", December 10, 2013,KYL,False, Tuesday
 ,"___, crackle, pop", December 9, 2013,SNAP,False, Monday
 ,"When repeated, lucky lottery purchaser's cry", December 9, 2013,IWON,False, Monday
 ,___ Crunch (Quaker cereal), December 9, 2013,CAPN,False, Monday
 ,Regretful one, December 9, 2013,RUER,False, Monday
 ,Emperor at the Circus Maximus, December 9, 2013,NERO,False, Monday
 ,Ho-ho-hoing, December 9, 2013,JOLLY,False, Monday
 ,Coerce, December 9, 2013,STRONGARM,False, Monday
 ,1940s computer, December 9, 2013,ENIAC,False, Monday
 ,"Hitchcock roles, famously", December 9, 2013,CAMEOS,False, Monday
 ,"Play-Doh, e.g.", December 9, 2013,PUTTY,False, Monday
 ,"""I tawt I taw a puddy ___""", December 9, 2013,TAT,False, Monday
 ,Treeless plain, December 9, 2013,STEPPE,False, Monday
 ,Perched on, December 9, 2013,ATOP,False, Monday
 ,Abbr. on a bottle of Courvoisier, December 9, 2013,VSOP,False, Monday
 ,"Civic group with more than 45,000 affiliates", December 9, 2013,LIONSCLUB,False, Monday
 ,Font lines, December 9, 2013,SERIFS,False, Monday
 ,Dairy Queen purchase, December 9, 2013,CONE,False, Monday
 ,"Martians, e.g., in brief", December 9, 2013,ETS,False, Monday
 ,Like some broadcast frequencies, December 9, 2013,ULTRAHIGH,True, Monday
 ,Admirals' org., December 9, 2013,USN,False, Monday
 ,Mars' Greek counterpart, December 9, 2013,ARES,False, Monday
 ,"Moistens, as a turkey", December 9, 2013,BASTES,False, Monday
 ,Illicit Prohibition-era establishment, December 9, 2013,SPEAKEASY,False, Monday
 ,"""How r u?,"" e.g.", December 9, 2013,TEXT,False, Monday
 ,River to the North Sea, December 9, 2013,ELBE,False, Monday
 ,Cast (off), December 9, 2013,SLOUGH,False, Monday
 ,"Jason Bourne, for one", December 9, 2013,SPY,False, Monday
 ,Uncles' wives, December 9, 2013,AUNTS,False, Monday
 ,"""Pretty"" thing to say, with a cherry on top?", December 9, 2013,PLEASE,False, Monday
 ,The ___ Brothers (R&amp;B group), December 9, 2013,ISLEY,False, Monday
 ,Where lifeboats are generally stored, December 9, 2013,UPPERDECK,False, Monday
 ,"Head, as a committee ... or a word that can follow the ends of 16-, 29-, 36-, 47- and 61-Across", December 9, 2013,CHAIR,False, Monday
 ,"Nietzsche's ""no""", December 9, 2013,NEIN,False, Monday
 ,Onetime Harper's Bazaar illustrator, December 9, 2013,ERTE,False, Monday
 ,Observed, December 9, 2013,EYED,False, Monday
 ,Summers in St.-Tropez, December 9, 2013,ETES,False, Monday
 ,Cape Canaveral acronym, December 9, 2013,NASA,False, Monday
 ,"Sophs., in two years", December 9, 2013,SRS,False, Monday
 ,Crackpot, December 9, 2013,NUTCASE,False, Monday
 ,Seltzer-making device, December 9, 2013,AERATOR,False, Monday
 ,Dance for 1-Down, December 9, 2013,PROM,False, Monday
 ,Gold bar, December 9, 2013,INGOT,False, Monday
 ,"One that goes ""pop"" in a children's song", December 9, 2013,WEASEL,False, Monday
 ,Rink star Bobby, December 9, 2013,ORR,False, Monday
 ,___ de plume, December 9, 2013,NOM,False, Monday
 ,Popular cold and flu medicine, December 9, 2013,CONTAC,False, Monday
 ,Somewhat, December 9, 2013,ALITTLE,False, Monday
 ,Develop in a particular way, December 9, 2013,PLAYOUT,False, Monday
 ,The Big Apple: Abbr., December 9, 2013,NYC,False, Monday
 ,Game: Fr., December 9, 2013,JEU,False, Monday
 ,"Super ___, old game console", December 9, 2013,NES,False, Monday
 ,Fountain head?, December 9, 2013,PENNIB,False, Monday
 ,Some Sharp and Sony products, December 9, 2013,TVS,False, Monday
 ,"""Les Demoiselles d'Avignon"" artist", December 9, 2013,PICASSO,False, Monday
 ,Winnie-the-___, December 9, 2013,POOH,False, Monday
 ,Airer of Masterpiece Classics, December 9, 2013,PBS,False, Monday
 ,"More, to a musician", December 9, 2013,PIU,False, Monday
 ,"___ Genesis, old game console", December 9, 2013,SEGA,False, Monday
 ,"Criticism, informally", December 9, 2013,FLAK,False, Monday
 ,Accent, December 9, 2013,STRESS,False, Monday
 ,Authentic, December 9, 2013,REAL,False, Monday
 ,D.D.E.'s predecessor, December 9, 2013,HST,False, Monday
 ,Manipulate, December 9, 2013,USE,False, Monday
 ,Ostentatious, December 9, 2013,SPLASHY,False, Monday
 ,Interstellar clouds, December 9, 2013,NEBULAE,False, Monday
 ,Tile piece, December 9, 2013,TESSERA,False, Monday
 ,Anticipates, December 9, 2013,EXPECTS,False, Monday
 ,Home in the mud, December 9, 2013,STY,False, Monday
 ,Epic tale that begins with the flight from Troy, December 9, 2013,AENEID,False, Monday
 ,"Marketer's target, maybe", December 9, 2013,YUPPIE,False, Monday
 ,"Small, secluded valleys", December 9, 2013,GLENS,False, Monday
 ,___ Majesty the Queen, December 9, 2013,HER,False, Monday
 ,Mars' Norse counterpart, December 9, 2013,TYR,False, Monday
 ,Yemeni port, December 9, 2013,ADEN,False, Monday
 ,"Glacier, essentially", December 9, 2013,ICE,False, Monday
 ,Article in Arles, December 9, 2013,UNE,False, Monday
 ,"Cat or gerbil, e.g.", December 9, 2013,PET,False, Monday
 ,Mauna ___ Observatories, December 9, 2013,KEA,False, Monday
TWO OUTS,Palindromic band name, December 8, 2013,ABBA,False, Sunday
TWO OUTS,Tosca's feeling for Cavaradossi, December 8, 2013,AMORE,False, Sunday
TWO OUTS,Spring for a vacation, December 8, 2013,SPA,False, Sunday
TWO OUTS,Hawaiian tourist purchases, December 8, 2013,UKES,False, Sunday
TWO OUTS,"""___ yourself""", December 8, 2013,BRACE,False, Sunday
TWO OUTS,Cow catcher, December 8, 2013,ROPER,False, Sunday
TWO OUTS,Red wine drinker's paradise?, December 8, 2013,SHANGRILA,False, Sunday
TWO OUTS,Employee at the Ron Paul Archive?, December 8, 2013,LIBERTARIAN,False, Sunday
TWO OUTS,Pitch that fixes everything?, December 8, 2013,CURVEBALL,False, Sunday
TWO OUTS,"""Strange Magic"" band, briefly", December 8, 2013,ELO,False, Sunday
TWO OUTS,Dollar bill featuring a portrait of Duran Duran's lead singer?, December 8, 2013,SIMONLEBON,True, Sunday
TWO OUTS,IRS Form 5498 subject, December 8, 2013,IRA,False, Sunday
TWO OUTS,Street caution, December 8, 2013,SLOW,False, Sunday
TWO OUTS,Ball with a yellow stripe, December 8, 2013,NINE,False, Sunday
TWO OUTS,Shiner?, December 8, 2013,SUN,False, Sunday
TWO OUTS,Willowy, December 8, 2013,SLENDER,False, Sunday
TWO OUTS,Like a robot's voice, December 8, 2013,TONELESS,False, Sunday
TWO OUTS,Still, December 8, 2013,ATREST,False, Sunday
TWO OUTS,Architect Saarinen, December 8, 2013,EERO,False, Sunday
TWO OUTS,Blue expanse, December 8, 2013,SEA,False, Sunday
TWO OUTS,Follow closely, December 8, 2013,DOG,False, Sunday
TWO OUTS,Hair-raising shout, December 8, 2013,EEK,False, Sunday
TWO OUTS,"""___ te absolvo"" (priest's phrase)", December 8, 2013,EGO,False, Sunday
TWO OUTS,The one puppy that can read?, December 8, 2013,LITTERMATE,False, Sunday
TWO OUTS,Creator of perfect whirlpools?, December 8, 2013,MAELSTROM,False, Sunday
TWO OUTS,Baath Party member, December 8, 2013,ARAB,False, Sunday
TWO OUTS,Uncommunicative, December 8, 2013,SILENT,False, Sunday
TWO OUTS,Political title of the 1930s-'40s, December 8, 2013,ILDUCE,False, Sunday
TWO OUTS,Counter formations, December 8, 2013,LINES,False, Sunday
TWO OUTS,Mix in a tank, December 8, 2013,GASOHOL,False, Sunday
TWO OUTS,Overextend oneself?, December 8, 2013,STRETCH,False, Sunday
TWO OUTS,Classical guitarist Segovia, December 8, 2013,ANDRES,False, Sunday
TWO OUTS,"Adds to the batter, say", December 8, 2013,STIRSIN,False, Sunday
TWO OUTS,In a kooky manner, December 8, 2013,ZANILY,True, Sunday
TWO OUTS,Buttonholed, December 8, 2013,WAYLAID,False, Sunday
TWO OUTS,Given a home, December 8, 2013,ADOPTED,False, Sunday
TWO OUTS,Triumphant song, December 8, 2013,PAEAN,False, Sunday
TWO OUTS,"""This isn't making sense""", December 8, 2013,IMLOST,False, Sunday
TWO OUTS,Whom John Bull symbolizes, December 8, 2013,BRITON,False, Sunday
TWO OUTS,Have an objection, December 8, 2013,MIND,False, Sunday
TWO OUTS,Minor-league championship flag?, December 8, 2013,PENNYANTE,False, Sunday
TWO OUTS,Alienate a New Jersey city?, December 8, 2013,EASTORANGE,False, Sunday
TWO OUTS,Biblical priest of Shiloh, December 8, 2013,ELI,False, Sunday
TWO OUTS,Blue expanse, December 8, 2013,SKY,False, Sunday
TWO OUTS,"""Man of Steel"" actress Adams", December 8, 2013,AMY,False, Sunday
TWO OUTS,Sully, December 8, 2013,MAR,False, Sunday
TWO OUTS,Go on strike, December 8, 2013,WALK,False, Sunday
TWO OUTS,Film crowd, December 8, 2013,EXTRAS,False, Sunday
TWO OUTS,CBS spinoff that ran for 10 seasons, December 8, 2013,CSIMIAMI,False, Sunday
TWO OUTS,How sports cars are contoured, December 8, 2013,SLEEKLY,False, Sunday
TWO OUTS,"""Cover ___ Face"" (P. D. James's first novel)", December 8, 2013,HER,False, Sunday
TWO OUTS,Distress, December 8, 2013,PAIN,False, Sunday
TWO OUTS,Actor Jack of oaters, December 8, 2013,ELAM,False, Sunday
TWO OUTS,Cousin of a crumble, December 8, 2013,PIE,False, Sunday
TWO OUTS,Begat a soft place to sleep?, December 8, 2013,FEATHERBED,False, Sunday
TWO OUTS,Burlesque garment, December 8, 2013,BRA,False, Sunday
TWO OUTS,"""Charge!,"" to Duracells?", December 8, 2013,BATTLECRY,False, Sunday
TWO OUTS,Satisfying finale coming to pass?, December 8, 2013,HAPPYENDING,False, Sunday
TWO OUTS,Labeled idiotic?, December 8, 2013,BRAINDEAD,False, Sunday
TWO OUTS,First name in photography, December 8, 2013,ANSEL,False, Sunday
TWO OUTS,Nickname for Palmer, December 8, 2013,ARNIE,False, Sunday
TWO OUTS,"""Don't be a spoilsport!""", December 8, 2013,CMON,False, Sunday
TWO OUTS,Savory condiment, December 8, 2013,SOY,False, Sunday
TWO OUTS,Variety show fodder, December 8, 2013,SKITS,False, Sunday
TWO OUTS,Trader ___, December 8, 2013,JOES,False, Sunday
TWO OUTS,Most qualified, December 8, 2013,ABLEST,False, Sunday
TWO OUTS,Relative of S.O.S, December 8, 2013,BRILLO,False, Sunday
TWO OUTS,Galoot, December 8, 2013,BABOON,False, Sunday
TWO OUTS,One-hit wonder?, December 8, 2013,ACE,False, Sunday
TWO OUTS,Friend of d'Artagnan, December 8, 2013,ARAMIS,False, Sunday
TWO OUTS,Thick bunch?, December 8, 2013,MORONS,False, Sunday
TWO OUTS,Venture a thought, December 8, 2013,OPINE,False, Sunday
TWO OUTS,Unfeigned, December 8, 2013,REAL,False, Sunday
TWO OUTS,Miranda of the Miranda warning, December 8, 2013,ERNESTO,False, Sunday
TWO OUTS,Avoid, December 8, 2013,SHUN,False, Sunday
TWO OUTS,Course listing, December 8, 2013,PAR,False, Sunday
TWO OUTS,"Percussion instrument in ""Maxwell's Silver Hammer""", December 8, 2013,ANVIL,False, Sunday
TWO OUTS,Sophisticated, December 8, 2013,URBANE,False, Sunday
TWO OUTS,Automaker that started as a bicycle company, December 8, 2013,KIA,False, Sunday
TWO OUTS,Bent pipe, December 8, 2013,ELL,False, Sunday
TWO OUTS,"""She's a good old worker and a good old pal,"" in song", December 8, 2013,SAL,False, Sunday
TWO OUTS,Med. workplaces, December 8, 2013,ERS,False, Sunday
TWO OUTS,Tea go-with, December 8, 2013,SCONE,False, Sunday
TWO OUTS,"""Days of Heaven"" co-star", December 8, 2013,GERE,False, Sunday
TWO OUTS,Would-be singers' liabilities, December 8, 2013,TINEARS,False, Sunday
TWO OUTS,Little town, December 8, 2013,BURG,False, Sunday
TWO OUTS,Site of a 1963 J.F.K. speech, December 8, 2013,WESTBERLIN,False, Sunday
TWO OUTS,Chargers and coursers, December 8, 2013,STEEDS,False, Sunday
TWO OUTS,Forest game, December 8, 2013,DEER,False, Sunday
TWO OUTS,"""By that logic ...""", December 8, 2013,ERGO,False, Sunday
TWO OUTS,Boarder's domain, December 8, 2013,ROOM,False, Sunday
TWO OUTS,"Director Daniels of ""The Butler""", December 8, 2013,LEE,False, Sunday
TWO OUTS,Of the lymph glands, December 8, 2013,ADENOID,False, Sunday
TWO OUTS,Signet ring feature, December 8, 2013,SEAL,False, Sunday
TWO OUTS,Dropper?, December 8, 2013,KLUTZ,False, Sunday
TWO OUTS,Steven Bochco series, December 8, 2013,LALAW,False, Sunday
TWO OUTS,"Youngest of Chekhov's ""Three Sisters""", December 8, 2013,IRINA,False, Sunday
TWO OUTS,Eldest Best Actress winner, December 8, 2013,TANDY,False, Sunday
TWO OUTS,Acronymic aircraft name, December 8, 2013,MIG,False, Sunday
TWO OUTS,Wistful remark, December 8, 2013,ALAS,False, Sunday
TWO OUTS,With a will, December 8, 2013,TESTATE,False, Sunday
TWO OUTS,"It's ""well regulated"" in the Constitution", December 8, 2013,MILITIA,False, Sunday
TWO OUTS,Quarrel, December 8, 2013,SCRAP,False, Sunday
TWO OUTS,"""Lovergirl"" singer", December 8, 2013,TEENAMARIE,True, Sunday
TWO OUTS,Pulsation, December 8, 2013,THROB,False, Sunday
TWO OUTS,Morally degraded, December 8, 2013,SEAMY,False, Sunday
TWO OUTS,Fish hawks, December 8, 2013,OSPREYS,False, Sunday
TWO OUTS,Cross-promotion, December 8, 2013,TIEIN,False, Sunday
TWO OUTS,Streetcar sound, December 8, 2013,CLANG,False, Sunday
TWO OUTS,Chrissie in the Rock and Roll Hall of Fame, December 8, 2013,HYNDE,False, Sunday
TWO OUTS,Start of a George Eliot title, December 8, 2013,SILAS,False, Sunday
TWO OUTS,N.B.A. team originally called the Americans, December 8, 2013,NETS,False, Sunday
TWO OUTS,"Elephant's opposite, symbolically", December 8, 2013,DONKEY,False, Sunday
TWO OUTS,URL component, December 8, 2013,DOT,False, Sunday
TWO OUTS,Zeus swore oaths upon it, December 8, 2013,STYX,False, Sunday
TWO OUTS,Excited Oscars attendee, December 8, 2013,NOMINEE,False, Sunday
TWO OUTS,Nave furniture, December 8, 2013,PEWS,False, Sunday
TWO OUTS,Airline that doesn't fly on religious holidays, December 8, 2013,ELAL,False, Sunday
TWO OUTS,Khartoum's river, December 8, 2013,NILE,False, Sunday
TWO OUTS,Run headlong into, December 8, 2013,RAM,False, Sunday
TWO OUTS,Datum in a house listing, December 8, 2013,AREA,False, Sunday
TWO OUTS,___ Vineyard, December 8, 2013,MARTHAS,False, Sunday
TWO OUTS,Confined, December 8, 2013,KEPTIN,False, Sunday
TWO OUTS,"""I thought ____ never leave!""", December 8, 2013,THEYD,False, Sunday
TWO OUTS,Pile on the floor, December 8, 2013,CARPET,False, Sunday
TWO OUTS,Soothsayers of old, December 8, 2013,SIBYLS,False, Sunday
TWO OUTS,Person prone to sunburn, December 8, 2013,ALBINO,False, Sunday
TWO OUTS,Last Hitchcock film with Tippi Hedren, December 8, 2013,MARNIE,False, Sunday
TWO OUTS,Some Google search results, December 8, 2013,IMAGES,False, Sunday
TWO OUTS,Hot pot locale, December 8, 2013,KILN,False, Sunday
TWO OUTS,English film festival city, December 8, 2013,LEEDS,False, Sunday
TWO OUTS,"It ""hits the spot,"" per old radio ads", December 8, 2013,PEPSI,False, Sunday
TWO OUTS,Begin to show wear, December 8, 2013,FRAY,False, Sunday
TWO OUTS,Yarn quantity, December 8, 2013,HANK,False, Sunday
TWO OUTS,Hair strands?, December 8, 2013,DNA,False, Sunday
TWO OUTS,"""EastEnders"" network", December 8, 2013,BBC,False, Sunday
TWO OUTS,Shot spot, December 8, 2013,ARM,False, Sunday
TWO OUTS,Metaphysical concept, December 8, 2013,TAO,False, Sunday
TWO OUTS,Fortune cover subj., December 8, 2013,CEO,False, Sunday
TWO OUTS,Longtime Sixers nickname, December 8, 2013,DRJ,False, Sunday
 ,"""___ Poetica""", December 17, 2013,ARS,False, Tuesday
 ,"Alerts to cruisers, for short", December 17, 2013,APBS,False, Tuesday
 ,Footlong sandwich maker, December 17, 2013,SUBWAY,False, Tuesday
 ,Fraternity T, December 17, 2013,TAU,False, Tuesday
 ,In fashion, December 17, 2013,CHIC,False, Tuesday
 ,"""Seinfeld"" ex-girlfriend", December 17, 2013,ELAINE,False, Tuesday
 ,"*Sheriff's insignia, in old westerns", December 17, 2013,TINBADGE,True, Tuesday
 ,"How to make money ""the old-fashioned way""", December 17, 2013,EARNIT,True, Tuesday
 ,Like trees during the spring, December 17, 2013,INBUD,False, Tuesday
 ,Privy to, December 17, 2013,INON,False, Tuesday
 ,Shot from an air gun, December 17, 2013,BBS,False, Tuesday
 ,Burns black, December 17, 2013,CHARS,False, Tuesday
 ,"L.B.J. or J.F.K., but not D.D.E.", December 17, 2013,DEM,False, Tuesday
 ,Speak on the stump, December 17, 2013,ORATE,False, Tuesday
 ,Old coll. entrance hurdle, December 17, 2013,SATI,False, Tuesday
 ,"*Actor named in a ""Six Degrees"" game", December 17, 2013,KEVINBACON,False, Tuesday
 ,Hemingway novel title location, December 17, 2013,THESEA,False, Tuesday
 ,Oaxaca uncle, December 17, 2013,TIO,False, Tuesday
 ,Piece next to a bishop: Abbr., December 17, 2013,KNT,False, Tuesday
 ,Word with sister and story, December 17, 2013,SOB,False, Tuesday
 ,"Some appliances, for short", December 17, 2013,GES,False, Tuesday
