"timestamp","RE_Macro_Index"
2012-10-24,-0.00125803748661926
2012-10-25,-0.00268783319313461
2012-10-26,-0.0041197382507154
2012-10-27,-0.00534010533406499
2012-10-28,-0.00656214101859823
2012-10-29,-0.00778585142688008
2012-10-30,-0.0090112427167562
2012-10-31,-0.0102383210816153
2012-11-01,-0.0114670927506547
2012-11-02,-0.0126975639891455
2012-11-03,-0.0139297410987014
2012-11-04,-0.0151636304175505
2012-11-05,-0.0163992383208094
2012-11-06,-0.017636571220759
2012-11-07,-0.0188756355671215
2012-11-08,-0.0201164378473455
2012-11-09,-0.0212782519800124
2012-11-10,-0.0224416683803346
2012-11-11,-0.0236066930388061
2012-11-12,-0.024753977971144
2012-11-13,-0.0259030114407895
2012-11-14,-0.0270538007776215
2012-11-15,-0.0282063533580932
2012-11-16,-0.0293606766056086
2012-11-17,-0.0305167779909047
2012-11-18,-0.0316746650324331
2012-11-19,-0.0328343452967514
2012-11-20,-0.0339958263989123
2012-11-21,-0.0353344621533259
2012-11-22,-0.0366751879472838
2012-11-23,-0.0380180127141812
2012-11-24,-0.03936294544507
2012-11-25,-0.040709995189131
2012-11-26,-0.0420591710541534
2012-11-27,-0.0430502636724615
2012-11-28,-0.0440423016223689
2012-11-29,-0.0450352877037569
2012-11-30,-0.0460292247291153
2012-12-01,-0.0470241155236148
2012-12-02,-0.0480199629251786
2012-12-03,-0.0490167697845584
2012-12-04,-0.0500145389654029
2012-12-05,-0.0510132733443369
2012-12-06,-0.0520129758110325
2012-12-07,-0.0530136492682867
2012-12-08,-0.0540152966320948
2012-12-09,-0.0550179208317281
2012-12-10,-0.0561020886763211
2012-12-11,-0.0571874414353613
2012-12-12,-0.0582739827866923
2012-12-13,-0.0590576115715167
2012-12-14,-0.0598418746277007
2012-12-15,-0.0606267736606716
2012-12-16,-0.0614123103820153
2012-12-17,-0.0621984865094961
2012-12-18,-0.0629853037670942
2012-12-19,-0.0637727638850243
2012-12-20,-0.0645608685997721
2012-12-21,-0.065349619654116
2012-12-22,-0.0662022398000046
2012-12-23,-0.0670555436273346
2012-12-24,-0.0679095329891686
2012-12-25,-0.0687642097453107
2012-12-26,-0.0695199512604338
2012-12-27,-0.0702762546663579
2012-12-28,-0.071033121459322
2012-12-29,-0.0717905531406124
2012-12-30,-0.0725485512165814
2012-12-31,-0.0733071171986718
2013-01-01,-0.074066252603437
2013-01-02,-0.0748259589525639
2013-01-03,-0.075586237772893
2013-01-04,-0.0763470905964411
2013-01-05,-0.077108518960422
2013-01-06,-0.0778705244072742
2013-01-07,-0.0786331084846739
2013-01-08,-0.0793962727455653
2013-01-09,-0.080168907937215
2013-01-10,-0.0809422476117001
2013-01-11,-0.0817162936375689
2013-01-12,-0.0824910478897544
2013-01-13,-0.0833874545647544
2013-01-14,-0.0842848277586235
2013-01-15,-0.0851831703575316
2013-01-16,-0.0860824852591504
2013-01-17,-0.0869827753727121
2013-01-18,-0.0878840436190668
2013-01-19,-0.0887862929307402
2013-01-20,-0.0896895262519936
2013-01-21,-0.0904332689384863
2013-01-22,-0.091178083757608
2013-01-23,-0.0919239739366058
2013-01-24,-0.0926709427156911
2013-01-25,-0.0934189933481071
2013-01-26,-0.0940406322449881
2013-01-27,-0.0946633942804394
2013-01-28,-0.0952872829654758
2013-01-29,-0.0959123018256072
2013-01-30,-0.0965384544009148
2013-01-31,-0.0971657442461221
2013-02-01,-0.097794174930679
2013-02-02,-0.0984237500388288
2013-02-03,-0.0990544731696921
2013-02-04,-0.0996863479373393
2013-02-05,-0.100319377970873
2013-02-06,-0.100953566914501
2013-02-07,-0.10158891842762
2013-02-08,-0.102225436184893
2013-02-09,-0.102820746313623
2013-02-10,-0.103417308173274
2013-02-11,-0.104015125693716
2013-02-12,-0.104046032606535
2013-02-13,-0.10407730502233
2013-02-14,-0.104108943128127
2013-02-15,-0.104140947111434
2013-02-16,-0.104173317160246
2013-02-17,-0.104206053463048
2013-02-18,-0.104239156208807
2013-02-19,-0.10427262558698
2013-02-20,-0.104306461787515
2013-02-21,-0.104458392607979
2013-02-22,-0.104610708478113
2013-02-23,-0.104763409657144
2013-02-24,-0.10491649640485
2013-02-25,-0.104979014236586
2013-02-26,-0.105041709596376
2013-02-27,-0.105104582460996
2013-02-28,-0.105167632807297
2013-03-01,-0.105230860612204
2013-03-02,-0.105294265852719
2013-03-03,-0.105357848505921
2013-03-04,-0.105421608548961
2013-03-05,-0.105485545959069
2013-03-06,-0.105549660713548
2013-03-07,-0.105613952789778
2013-03-08,-0.105678422165212
2013-03-09,-0.105743068817381
2013-03-10,-0.105807892723889
2013-03-11,-0.105788165476498
2013-03-12,-0.105768649709815
2013-03-13,-0.105749345378359
2013-03-14,-0.105730252436745
2013-03-15,-0.10555984698118
2013-03-16,-0.105389498068318
2013-03-17,-0.10521920566242
2013-03-18,-0.105048969727787
2013-03-19,-0.104878790228767
2013-03-20,-0.10470866712975
2013-03-21,-0.104538600395168
2013-03-22,-0.104368589989498
2013-03-23,-0.104178287411307
2013-03-24,-0.103988018927267
2013-03-25,-0.103797784553985
2013-03-26,-0.103607584307989
2013-03-27,-0.103417418205739
2013-03-28,-0.103182137810802
2013-03-29,-0.102946914948039
2013-03-30,-0.102711749623629
2013-03-31,-0.102476641843686
2013-04-01,-0.102241591614249
2013-04-02,-0.102006598941292
2013-04-03,-0.101771663830717
2013-04-04,-0.101536786288359
2013-04-05,-0.101301966319983
2013-04-06,-0.101067203931287
2013-04-07,-0.1008324991279
2013-04-08,-0.100597851915383
2013-04-09,-0.100363262299227
2013-04-10,-0.100128730284861
2013-04-11,-0.0997673648106827
2013-04-12,-0.0994061222940123
2013-04-13,-0.0990450026805822
2013-04-14,-0.0982308981003389
2013-04-15,-0.097417494499027
2013-04-16,-0.0966047907668066
2013-04-17,-0.0957927857967039
2013-04-18,-0.0949814784846046
2013-04-19,-0.094170867729239
2013-04-20,-0.0933609524321782
2013-04-21,-0.0925517314978135
2013-04-22,-0.0917432038333565
2013-04-23,-0.0907883301496229
2013-04-24,-0.0898342666120748
2013-04-25,-0.0888810119624479
2013-04-26,-0.0879285649456687
2013-04-27,-0.0869209400490807
2013-04-28,-0.0859142517338511
2013-04-29,-0.0849084983350864
2013-04-30,-0.0839036781927967
2013-05-01,-0.0828997896518758
2013-05-02,-0.0818968310620825
2013-05-03,-0.0808948007780183
2013-05-04,-0.0798936971591065
2013-05-05,-0.078893518569576
2013-05-06,-0.0778942633784363
2013-05-07,-0.0768959299594603
2013-05-08,-0.0758985166911648
2013-05-09,-0.0749020219567899
2013-05-10,-0.07390644414428
2013-05-11,-0.0729117816462617
2013-05-12,-0.0719284200302309
2013-05-13,-0.0709459346115547
2013-05-14,-0.0699643239121512
2013-05-15,-0.0692037970101826
2013-05-16,-0.0684437989860466
2013-05-17,-0.067684329055318
2013-05-18,-0.0669253864356406
2013-05-19,-0.0661669703467151
2013-05-20,-0.0654090800102977
2013-05-21,-0.0646517146501853
2013-05-22,-0.0638948734922134
2013-05-23,-0.0631385557642462
2013-05-24,-0.0623103923038729
2013-05-25,-0.0614828344063026
2013-05-26,-0.0606558811265825
2013-05-27,-0.05982953152231
2013-05-28,-0.0589170572747531
2013-05-29,-0.0580053617100664
2013-05-30,-0.0570944433794586
2013-05-31,-0.0561843008387312
2013-06-01,-0.0552749326482575
2013-06-02,-0.0543663373729629
2013-06-03,-0.0534585135823069
2013-06-04,-0.0525514598502621
2013-06-05,-0.0516451747552918
2013-06-06,-0.050739656880336
2013-06-07,-0.0498349048127865
2013-06-08,-0.048930917144472
2013-06-09,-0.0478531498512106
2013-06-10,-0.0467763289901051
2013-06-11,-0.0457004527651827
2013-06-12,-0.0446255193861774
2013-06-13,-0.0435515270685064
2013-06-14,-0.0424784740332428
2013-06-15,-0.0417777822055218
2013-06-16,-0.0410773672765813
2013-06-17,-0.0403772290636967
2013-06-18,-0.03967736738433
2013-06-19,-0.0389777820561291
2013-06-20,-0.0382784728969264
2013-06-21,-0.0375794397247391
2013-06-22,-0.0368806823577709
2013-06-23,-0.0362319111709164
2013-06-24,-0.0355833651324935
2013-06-25,-0.0349350441254613
2013-06-26,-0.0342869480328596
2013-06-27,-0.0336390767378092
2013-06-28,-0.0330744941449562
2013-06-29,-0.0325101136637725
2013-06-30,-0.0319459351857918
2013-07-01,-0.0313819586026237
2013-07-02,-0.0308181838059566
2013-07-03,-0.0302546106875553
2013-07-04,-0.0296912391392618
2013-07-05,-0.029128069052997
2013-07-06,-0.0285651003207571
2013-07-07,-0.0280023328346172
2013-07-08,-0.0274397664867278
2013-07-09,-0.0268774011693183
2013-07-10,-0.0262539597366352
2013-07-11,-0.0256307405528341
2013-07-12,-0.0250077434991249
2013-07-13,-0.0243849684568021
2013-07-14,-0.023857704100138
2013-07-15,-0.0233305949719418
2013-07-16,-0.0228036410046684
2013-07-17,-0.0222768421308131
2013-07-18,-0.0217501982829087
2013-07-19,-0.0212237093935272
2013-07-20,-0.0206973753952787
2013-07-21,-0.0201711962208141
2013-07-22,-0.0196451718028195
2013-07-23,-0.0191193020740223
2013-07-24,-0.0185115330984557
2013-07-25,-0.0179039414133619
2013-07-26,-0.0172965269421127
2013-07-27,-0.0166892896081215
2013-07-28,-0.0160918757846416
2013-07-29,-0.0154947453214223
2013-07-30,-0.0148978980852384
2013-07-31,-0.0143013339429577
2013-08-01,-0.0137050527615452
2013-08-02,-0.0131090544080599
2013-08-03,-0.0125133387496558
2013-08-04,-0.0119179056535818
2013-08-05,-0.0113227549871831
2013-08-06,-0.0107278866178966
2013-08-07,-0.010133300413256
2013-08-08,-0.00953899624088981
2013-08-09,-0.00909937458103473
2013-08-10,-0.00865996338790829
2013-08-11,-0.00822076256309403
2013-08-12,-0.00778177200824751
2013-08-13,-0.00734299162509182
2013-08-14,-0.00701972433484052
2013-08-15,-0.00669655621439861
2013-08-16,-0.00637348723689522
2013-08-17,-0.00605051737546901
2013-08-18,-0.00572764660327224
2013-08-19,-0.00540487489346836
2013-08-20,-0.00508220221923152
2013-08-21,-0.00475962855374889
2013-08-22,-0.00443715387021673
2013-08-23,-0.00374923885098406
2013-08-24,-0.00306146160987491
2013-08-25,-0.0023738221042116
2013-08-26,-0.00168632029133558
2013-08-27,-0.000998956128605139
2013-08-28,-0.000270385520104732
2013-08-29,0.000457965944150325
2013-08-30,0.00118609835494394
2013-08-31,0.00191401180300794
2013-09-01,0.00264170637901902
2013-09-02,0.00336918217360023
2013-09-03,0.0040964392773227
2013-09-04,0.00482347778070283
2013-09-05,0.00555029777420445
2013-09-06,0.00627689934823782
2013-09-07,0.00700328259315962
2013-09-08,0.00772944759927417
2013-09-09,0.00856676972012899
2013-09-10,0.00940386943117403
2013-09-11,0.0102407468335388
2013-09-12,0.0110774020282952
2013-09-13,0.0118291219700585
2013-09-14,0.0125805660805951
2013-09-15,0.0133317344283281
2013-09-16,0.0140826270815681
2013-09-17,0.0148332441085181
2013-09-18,0.0155835855772713
2013-09-19,0.0163336515558105
2013-09-20,0.0170834421120111
2013-09-21,0.0178329573136363
2013-09-22,0.0185821972283426
2013-09-23,0.0191988349287408
2013-09-24,0.0198152391991566
2013-09-25,0.020431410091331
2013-09-26,0.0210473476569045
2013-09-27,0.0217451396458951
2013-09-28,0.0224426108553165
2013-09-29,0.0231397614184936
2013-09-30,0.0238365914685857
2013-10-01,0.0245331011385857
2013-10-02,0.0252292905613175
2013-10-03,0.0259251598694388
2013-10-04,0.0266207091954421
2013-10-05,0.027315938671651
2013-10-06,0.0280108484302225
2013-10-07,0.0287054386031493
2013-10-08,0.029399709322253
2013-10-09,0.030073342672702
2013-10-10,0.0307467018892808
2013-10-11,0.0314197871132371
2013-10-12,0.0320925984856882
2013-10-13,0.0327651361476247
2013-10-14,0.0333985488781759
2013-10-15,0.0340317836790889
2013-10-16,0.0346648406398416
2013-10-17,0.0352977198498666
2013-10-18,0.0359304213985515
2013-10-19,0.0365629453752397
2013-10-20,0.0371952918692287
2013-10-21,0.0378274609697737
2013-10-22,0.0384594527660838
2013-10-23,0.0390912673473245
2013-10-24,0.0394965203204048
2013-10-25,0.0399015746461777
2013-10-26,0.0403064303572305
2013-10-27,0.0407110874860749
2013-10-28,0.041238881075325
2013-10-29,0.041766423305802
2013-10-30,0.0422937143076966
2013-10-31,0.0428207542110875
2013-11-01,0.0433475431459345
2013-11-02,0.0438740812420834
2013-11-03,0.0444003686292639
2013-11-04,0.044926405437092
2013-11-05,0.0454521917950665
2013-11-06,0.0459777278325721
2013-11-07,0.0465030136788785
2013-11-08,0.0470280494631413
2013-11-09,0.0474112998954381
2013-11-10,0.047794341392354
2013-11-11,0.0481771740512243
2013-11-12,0.0485597979692897
2013-11-13,0.0488893142006677
2013-11-14,0.0492186010074982
2013-11-15,0.0495476584432352
2013-11-16,0.0498764865612144
2013-11-17,0.0502050854146536
2013-11-18,0.0505334550566553
2013-11-19,0.0508615955402048
2013-11-20,0.0511895069181685
2013-11-21,0.0515009277506868
2013-11-22,0.0518121176948376
2013-11-23,0.0521230767982287
2013-11-24,0.0524338051083484
2013-11-25,0.0527443026725646
2013-11-26,0.0530545695381293
2013-11-27,0.0533646057521721
2013-11-28,0.0536621496124005
2013-11-29,0.053959418664125
2013-11-30,0.0542564129246924
2013-12-01,0.0545531324112549
2013-12-02,0.0548495771407722
2013-12-03,0.055145747130011
2013-12-04,0.0554416423955442
2013-12-05,0.0557372629537521
2013-12-06,0.0560326088208203
2013-12-07,0.0563276800127419
2013-12-08,0.0566224765453159
2013-12-09,0.0569169984341485
2013-12-10,0.0571399246878127
2013-12-11,0.0573625606522357
2013-12-12,0.0575849063110769
2013-12-13,0.0578069616477779
2013-12-14,0.0579446465373315
2013-12-15,0.0580819827942882
2013-12-16,0.0582189702226973
2013-12-17,0.0583556086261045
2013-12-18,0.0584918978075447
2013-12-19,0.058627837569547
2013-12-20,0.0587634277141307
2013-12-21,0.0588986680428048
2013-12-22,0.0593911935949293
2013-12-23,0.0598834030461455
2013-12-24,0.0603752963826633
2013-12-25,0.0608668735903952
2013-12-26,0.0615343355496456
2013-12-27,0.0622014505069535
2013-12-28,0.0628682186776075
2013-12-29,0.0635346402766711
2013-12-30,0.0642007155189823
2013-12-31,0.0648664446191517
2014-01-01,0.065531827791567
2014-01-02,0.0661968652503893
2014-01-03,0.0668615572095539
2014-01-04,0.0675259038827735
2014-01-05,0.0681899054835347
2014-01-06,0.0688535622251006
2014-01-07,0.0695168743205105
2014-01-08,0.0701798419825792
2014-01-09,0.0708956185728463
2014-01-10,0.0716111036114354
2014-01-11,0.0723262973304006
2014-01-12,0.0730411999616105
2014-01-13,0.0737558117367463
2014-01-14,0.0745607139481662
2014-01-15,0.0753653199142502
2014-01-16,0.0761696298419308
2014-01-17,0.0769736439379544
2014-01-18,0.0777773624088773
2014-01-19,0.0785807854610711
2014-01-20,0.0793839133007189
2014-01-21,0.0798571856998141
2014-01-22,0.0803302630578484
2014-01-23,0.0808031455090581
2014-01-24,0.0812758331875583
2014-01-25,0.0817483262273426
2014-01-26,0.0822810998684695
2014-01-27,0.0828136336758946
2014-01-28,0.0833459278281043
2014-01-29,0.0838779825034087
2014-01-30,0.0844097978799378
2014-01-31,0.0849413741356442
2014-02-01,0.0854727114483016
2014-02-02,0.0860038099955065
2014-02-03,0.086534669954677
2014-02-04,0.0870652915030553
2014-02-05,0.0875956748177031
2014-02-06,0.0881258200755098
2014-02-07,0.088655727453185
2014-02-08,0.0891853971272616
2014-02-09,0.0896355085307469
2014-02-10,0.0900854208051369
2014-02-11,0.0905351340978903
2014-02-12,0.0909846485563187
2014-02-13,0.0914540719355654
2014-02-14,0.0919232978692266
2014-02-15,0.0923923264822739
2014-02-16,0.092861157899573
2014-02-17,0.0933297922458861
2014-02-18,0.0937982296458671
2014-02-19,0.0942664702240664
2014-02-20,0.094734514104928
